;s;o;KindOfLinkRevised;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
486;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insediamentirurali;http://www.eionet.europa.eu/gemet/concept/7353;E;E;;;;;;rural settlement;;human settlement;rural habitat| village;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
487;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insegnamento;http://www.eionet.europa.eu/gemet/concept/2547;E;E;;;programs| theses| stratigraphy| creationism| petrology| college-level education| libraries| popular geology| materials| oceanography| historical geology| academic institutions| geology| textbooks| elementary geology| associations| curricula| Earth sciences| catalogs| museums| glossaries| high school| graduate-level education;education;;education;;;didactics| upbringing| level of education| training;training centre| school;9.773.722.093.655.630;0.7115119290788068;28.637.861.939.665.900;6.868.467.939.406.940;0.006134969325153339;1.0;398.969.363.969.364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488;http://linkeddata.ge.imati.cnr.it/resource/ThIST/interfacciaaria-mare;http://www.eionet.europa.eu/gemet/concept/11635;E;E;;;meteorology| boundary interactions| interfaces| oceanography| atmosphere| aerosols;air-sea interface;;ocean-air interface;;air-water interaction;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5246969943089895;13.735.226.320.692.300;22.963.960.877.986.700;0.05263157894736848;1.0;11.111.111.111.111.100
489;http://linkeddata.ge.imati.cnr.it/resource/ThIST/internet;http://www.eionet.europa.eu/gemet/concept/14862;E;E;;;;;;Internet;;information;World Wide Web| electronic mail| bulletin board system| hypertext| newsgroup| homepage;internet search service| internet service provider;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490;http://linkeddata.ge.imati.cnr.it/resource/ThIST/inventario;http://www.eionet.europa.eu/gemet/concept/4466;E;E;;;collections| museums;inventory;;inventory;;environmental data;emission register| inventory of forest damage;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
491;http://linkeddata.ge.imati.cnr.it/resource/ThIST/investimento;http://www.eionet.europa.eu/gemet/concept/4478;E;E;;;economics| investment legislation;investment;;investment;;finances;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1,11E+00;0.0;0.0;0.0;1.0;1.0;1.0
492;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ione;http://www.eionet.europa.eu/gemet/concept/4493;E;E;;;potassium ion| electrolytes| fluoride ion| bromide ion| bicarbonate ion| ligands| hydroxyl ion| hydrochemistry| calcium ion| geochemistry| secondary ion mass spectroscopy| cations| chloride ion| magnesium ion| fixation| ion exchange| anions| nitrate ion| carbonate ion| cation exchange capacity| ion probe| electrophoresis| phosphate ion| sulfate ion| sodium ion;ions;;ion;;chemical;anion| cation;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.31511637564322337;0.647193602356364;0.647193602356364;0.647193602356364;0.75;0.75;0.75
493;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ionosfera;http://www.eionet.europa.eu/gemet/concept/4492;E;E;;;atmosphere| solar wind| magnetic field;ionosphere;;ionosphere;;atmospheric structure;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
494;http://linkeddata.ge.imati.cnr.it/resource/ThIST/irradiazione;http://www.eionet.europa.eu/gemet/concept/4504;E;E;;;thermoluminescence| X-ray analysis| techniques;irradiation;;irradiation;;physical treatment;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
495;http://linkeddata.ge.imati.cnr.it/resource/ThIST/irrigazione;http://www.eionet.europa.eu/gemet/concept/4505;E;E;;;soils| ponds| surface water| canals| water regimes| reinjection wells| underground channels| water| aqueduct| water quality| soil management| soil treatment| waterways| water supply;irrigation;;irrigation;;agricultural method;trickle irrigation;water consumption;2.016.394.383.086.310;0.8471141451158609;29.675.941.901.794.800;5.275.966.669.543.120;0.0;1.0;73.441.919.191.919.100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
