;Unnamed: 0;s;o;KindOfLinkRevised;KindOfLink;oBT;oRT;oPrefLabel;oAltLabels;sBT;sNT;sRT;sPrefLabel;sAltLabels;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim
1621;1621;http://linkeddata.ge.imati.cnr.it/resource/ThIST/solfuri;http://aims.fao.org/aos/agrovoc/c_7511;E;E;Inorganic acid salts;;Sulphides;Sulfides;;gustavite| pavonite| vaesite| sphalerite| stannite| galkhaite| luzonite| fizelyite| dimorphite| nagyagite| idaite| siegenite| ullmannite| chalcosiderite| tennantite| alloclasite| marcasite| colusite| alabandite| berthierite| cinnabar| mawsonite| briartite| pyrrhotite| parapierrotite| kermesite| galenobismutite| andorite| realgar| braggite| polydymite| chalcocite| minerals| herzenbergite| erlichmanite| haycockite| digenite| robinsonite| emplectite| valleriite| oxysulfides| argentite| chalcostibite| anilite| heyrovskyite| wurtzite| troilite| violarite| joseite| cattierite| mooihoekite| cylindrite| acanthite| stephanite| linnaeite| heazlewoodite| parkerite| djurleite| gudmundite| mackinawite| jordanite| chalcopyrite| aikinite| carrollite| lorandite| cosalite| stannoidite| daubreelite| bravoite| galena| molybdenite| greenockite| sternbergite| stibnite| lillianite| cubanite| laurite| oldhamite| cuprobismutite| lazurite| orpiment| tetradymite| pentlandite| tungstenite| franckeite| talnakhite| cooperite| owyheeite| helvite| zinckenite| bornite| plagionite| greigite| arsenosulfides| gersdorffite| pyrite| junoite| arsenopyrite| shandite| betekhtinite| fuloppite| bismutite| millerite| semseyite| covellite| gladite| tochilinite| cobaltite| bismuthinite;gossan| hydrogen sulfide| black smokers| sulfur spring;sulfides;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.21133311496961005;0.9748123455912497;0.6097600428578117;0.6097600428578117;0.2222222222222222;0.33333333333333337;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1622;1622;http://linkeddata.ge.imati.cnr.it/resource/ThIST/soliflusso;http://aims.fao.org/aos/agrovoc/c_14420;E;E;soil movement;;Solifluction;;;;soils| periglacial features| applied geology| permafrost| colluvium| gelifluction| geomorphology| creep| slope stability| glacial geology;solifluction;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.27550197797703385;0.0;0.0;0.9166666666666666;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1623;1623;http://linkeddata.ge.imati.cnr.it/resource/ThIST/solubilita;http://aims.fao.org/aos/agrovoc/c_7233;E;E;chemicophysical properties;;Solubility;;;;properties| miscibility| oversaturation| concentration| acidity| saturation| geochemistry| immiscibility| solution| insoluble residues| dissolved materials| sea water;solubility;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3306036959872245;0.0;0.0;0.9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1624;1624;http://linkeddata.ge.imati.cnr.it/resource/ThIST/soluto;http://aims.fao.org/aos/agrovoc/c_24133;E;E;substances;;Solutes;;;;geochemistry| solution| dissolved materials;solutes;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1,11E+00;0.47229062513701997;0.0;0.0;0.8571428571428572;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1625;1625;http://linkeddata.ge.imati.cnr.it/resource/ThIST/soluzione;http://aims.fao.org/aos/agrovoc/c_28563;E;E;formulations| physical states;;solutions;;;;solid solution| undersaturated| geochemistry| aqueous solutions| solution| electrophoresis| stylolites| reagents| leachate| titrimetry| dissolved substance transport| compaction;solutions;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1,11E+00;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1626;1626;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sorelle;http://aims.fao.org/aos/agrovoc/c_14314;E;E;Siblings;;Sisters;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1627;1627;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sorption;http://aims.fao.org/aos/agrovoc/c_7250;E;E;physical phenomena;;Sorption;;;;geochemistry| absorption| adsorption| wave absorption;sorption;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41325461998403074;0.0;0.0;0.875;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1628;1628;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sostanzaorganica;http://aims.fao.org/aos/agrovoc/c_5387;E;E;substances;;organic matter;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1629;1629;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sovvenzione;http://aims.fao.org/aos/agrovoc/c_7484;E;E;Support measures;;Subsidies;Improvement grants;;;economics;subsidies;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36733743850581235;0.0;0.0;0.8888888888888888;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1630;1630;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sparganiaceae;http://aims.fao.org/aos/agrovoc/c_26311;E;E;Liliopsida| Poales;;Sparganiaceae;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1631;1631;http://linkeddata.ge.imati.cnr.it/resource/ThIST/specie;http://aims.fao.org/aos/agrovoc/c_7280;E;E;organisms;;Species;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1632;1632;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spessore;http://aims.fao.org/aos/agrovoc/c_7726;E;E;Dimensions;;Thickness;;;;crustal thinning| crust;thickness;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34743041136211844;0.0;0.0;0.8888888888888888;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1633;1633;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spettroscopia;http://aims.fao.org/aos/agrovoc/c_14498;?;E;Analytical methods;;Spectroscopy;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1634;1634;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spettrometria;http://aims.fao.org/aos/agrovoc/c_14498;?;N;Analytical methods;;Spectroscopy;;;radio-frequency spectroscopy| accelerator mass spectroscopy| inductively coupled plasma methods| microwave spectroscopy| gamma-ray spectroscopy| ultraviolet spectroscopy| Raman spectroscopy| alpha-ray spectroscopy| emission spectroscopy| Auger spectroscopy| Mossbauer spectroscopy| mass spectroscopy| infrared spectroscopy| electron paramagnetic resonance| X-ray spectroscopy| nuclear magnetic resonance| optical spectroscopy;wavelength| trace-element analyses| ultraviolet spectra| flame photometry| alpha rays| Mossbauer spectra| colorimetry| emission spectra| electron probe| thermal analysis| differential thermal analysis| chromatography| absorption spectroscopy| geochemistry| secondary ion mass spectroscopy| neutron probe data| NMR spectra| mass spectra| X-ray fluorescence spectra| Raman spectra| optical spectra| laser methods| plasma emission spectroscopy| laser ranging| crystallography| infrared spectra| X-ray spectra| analysis| X-ray diffraction analysis| analytical method| major-element analyses| surface properties| neutron probe| spectra| X-ray analysis| ion probe| electron microscopy| ion probe data| interlaboratory comparison| electron probe data| absorption| EPR spectra| X-ray fluorescence| atomic absorption| standard materials| gamma-ray spectra| wave dispersion| photometry| clay mineralogy| neutron activation analysis| spectrophotometry;spectroscopy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27550209021453503;0.0;0.0;0.9166666666666666;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1635;1635;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spora;http://aims.fao.org/aos/agrovoc/c_7324;E;E;cells;;Spores;;;;pollen| sporopollenin| megaspores| exine| sporomorph| miospores| palynomorphs| Pteridophyta| cones| sporangia;spores;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5510074864673773;0.0;0.0;0.8333333333333334;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1636;1636;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sporangia;http://aims.fao.org/aos/agrovoc/c_35193;E;E;organic structures;;Sporangia;;;;spores| angiosperms| Pteridophyta| paleobotany| Gymnospermae;sporangia;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.4722905512478042;0.0;0.0;0.8888888888888888;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1637;1637;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spugne;http://aims.fao.org/aos/agrovoc/c_7321;E;E;Fishery products;Spongia| Sponge fisheries;Sponges;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1638;1638;http://linkeddata.ge.imati.cnr.it/resource/ThIST/squalus;http://aims.fao.org/aos/agrovoc/c_7341;E;E;Squaliformes;Dogfish;Squalus;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1639;1639;http://linkeddata.ge.imati.cnr.it/resource/ThIST/squilla;http://aims.fao.org/aos/agrovoc/c_331248;E;E;Squillidae;;Squilla;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1640;1640;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stabilita;http://aims.fao.org/aos/agrovoc/c_36930;E;E;chemicophysical properties;;Stability;;;;critical angle| land subsidence| applied geology| foundations| geochemistry| stabilization| paleomagnetism| underground installations| slope stability| tunnels;stability;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2,22E-01;0.41325461998403074;0.0;0.0;0.8888888888888888;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1641;1641;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stacking;http://aims.fao.org/aos/agrovoc/c_28155;E;E;handling;;Stacking;;;;signal-to-noise ratio| data processing| close packing| seismic methods| geophysical methods| tectonics| normal moveout| velocity| defects| time domain analysis| crystal structure;stacking;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2,22E-01;0.47229105185571374;0.0;0.0;0.875;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1642;1642;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stagno;http://aims.fao.org/aos/agrovoc/c_7782;E;E;Metallic elements;;Tin;Sn (symbol);;;tin ores| cassiterite;tin;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2,22E-01;1.042.291.220.047.880;0.0;0.0;0.6666666666666667;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1643;1643;http://linkeddata.ge.imati.cnr.it/resource/ThIST/standard;http://aims.fao.org/aos/agrovoc/c_7367;E;E;entities;guidelines;Standards;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1644;1644;http://linkeddata.ge.imati.cnr.it/resource/ThIST/standardizzazione;http://aims.fao.org/aos/agrovoc/c_7366;E;E;activities;;Standardizing;;;;interlaboratory comparison| standard materials;standardization;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.3849704699269191;0.7224638800364989;0.44109550017493254;0.44109550017493254;0.6;0.6666666666666667;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1645;1645;http://linkeddata.ge.imati.cnr.it/resource/ThIST/statistica;http://aims.fao.org/aos/agrovoc/c_49978;E;E;mathematics;;statistics;;;;statistical analysis| populations;statistics;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1646;1646;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stratigrafia;http://aims.fao.org/aos/agrovoc/c_7440;E;E;Geology;;Stratigraphy;;;paraconformity| lenses| erosional unconformities;biozones| type sections| sequence stratigraphy| biomarkers| sea-level changes| biogeography| stratigraphic sequence| lithostratigraphic unit| bibliography| chronostratigraphy| heteropy| facies analysis| paleontology| palynology| type localities| biostratigraphy| geochronology| conformity| unconformities| Eratosthenian| member| key beds| lithostratigraphy| stratigraphic columns| UBSU| lexicons| continental drift| actualism| stratigraphic wedges| education| paleomagnetism| boundary| stratigraphic units| guide fossils| historical geology| stratigraphic gaps| magnetostratigraphy| micropaleontology| geology| seismic stratigraphy| transgression| diachronism| outliers| range| hanging wall| succession| chronostratigraphic unit| catalogs| basin analysis| punctuated aggradational cycles| chemostratigraphy| glossaries| cross sections| tectonostratigraphic units| glacial geology| regression| nonconformities| stratotypes| paleogeography| correlation| formation| isopach maps| biostratigraphic unit;stratigraphy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2,22E-01;0.33060369598722544;0.0;0.0;0.9166666666666666;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1647;1647;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stratosfera;http://aims.fao.org/aos/agrovoc/c_35033;E;E;Atmosphere;;stratosphere;;;;atmosphere| ozone;stratosphere;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1648;1648;http://linkeddata.ge.imati.cnr.it/resource/ThIST/strombus;http://aims.fao.org/aos/agrovoc/c_24806;E;E;Gastropoda;;Strombus;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1649;1649;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sublimazione;http://aims.fao.org/aos/agrovoc/c_28575;E;E;physical phenomena;Evaporation;Sublimation;;;;mineral deposits| geochemistry| evaporation| sublimates;sublimation;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3306036959872245;0.0;0.0;0.9090909090909091;1.0;1.0;10.778.233.549.334.600;15.467.334.247.630.100;18.751.152.127.406.300;6.447.456.429.903.490;0.0;1.0;11.818.181.818.181.800
1650;1650;http://linkeddata.ge.imati.cnr.it/resource/ThIST/subsidenza;http://aims.fao.org/aos/agrovoc/c_14650;E;E;Geological process;;Subsidence;Land subsidence;;;neotectonics| depositional sequence| land subsidence| vertical displacements| uplifts| tectonics| crater lakes| submergence| bradiseisms;subsidence;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2,22E-01;0.33060400291597836;0.0;0.0;0.9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1651;1651;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suolo;http://aims.fao.org/aos/agrovoc/c_7156;E;E;land cover;;Soil;;;Mull| Azonal soils| Regosols| Spodosols| polygonal ground| Inceptisols| Latosols| Mor| Terra rossa| Fluvisols| Histosols| Ultisols| Lithosols| lateritic soil| Bog soils| Desert soils| Chestnut soils| Zonal soils| acid sulfate soils| Oxisols| Pseudogleys| Solonchak soils| Ferruginous soils| Mollisols| Hydromorphic soils| arenosols| Luvisols| Solonetz soils| Brown forest soils| Aridisols| Halomorphic soils| loam| Gleys| Cambisols| Podzols| Meadow soils| Alluvial soils| Entisols| Mediterranean soils| Humic soils| Rendzinas| Chernozems| Brown soils| morder soil| Red soils| Acrisols| Alfisols| Tundra soils| Clay soils| laterites| Gray forest soils| Andosols| residual soils| Sierozems| Planosols| Cryosols| Paleosols| ferretto| immature soils| Ranker| soft soils| Vertisols| Intrazonal soils| Ferralsols| Ferralites| fragipans| Calcareous soils;forests| climate| soil erosion| coarse-grained materials| fines| erosion control| fertilizers| degradation| microorganisms| salinity| cryopedology| morphology| desalinization| active layer| forestry| tillage| tundra| fertilization| disposal barriers| waste disposal| soil dynamics| alveolar structure| soil-water balance| color| soil sciences| physical properties| irrigation| time factor| sand| horizon differentiation| organic materials| applied geology| soil gases| aeration| nitrogen| saturation| nutrients| foundations| sediments| soils maps| surficial geology| background level| erodibility| chemical analysis| rubefaction| frozen ground| erosion rates| fuller's earth| alluvium| environmental geology| desilication| podzolization| storage| permafrost| unsaturated zone| compactness| bedrock| expansive materials| pedons| waterlogging| grain size| colluvium| ion exchange| yields| field studies| conservation| geomorphology| vegetation| laterization| biota| prospecting| sample preparation| movement| water regimes| phosphorus| weathering| unconsolidated materials| transformations| solifluction| humification| land use| reclamation| creep| seepage| moisture| bulk density| horizons| soil profiles| grain size analysis| humus| recreation| polygenetic| capillarity| weathering crust| characterization| landslides| regolith| caliche| micromorphology| fruits| drainage| lunar soils| highways| duricrust| physical methods| leaching| soil mechanics| factors| field capacity| leachate| desiccation| soil sampling| pit sections| water erosion| topography| bacteria| wind erosion| soil group| parent materials| agriculture| land preservation| engineering properties| organic nitrogen| biorhexistasy| infiltration| saturated zone| capillary water| soil management| soil treatment| lysimeters| sheet erosion| ecology| pedogenesis| glacial geology| catenas| calcification| clay mineralogy| calcrete| eluvium| gyttja;soils;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.2714142077327646;12.252.820.432.973.300;0.3987725664820671;0.3987725664820671;0.6;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1652;1652;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sutura;http://aims.fao.org/aos/agrovoc/c_16466;E;E;surgical operations;;Sutures;;;;morphology| fossils;sutures;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2,22E-01;0.47229062513702047;0.0;0.0;0.8571428571428572;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1653;1653;http://linkeddata.ge.imati.cnr.it/resource/ThIST/svernamento;http://aims.fao.org/aos/agrovoc/c_5460;E;E;animal husbandry methods;;Wintering;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1654;1654;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sviluppo;http://aims.fao.org/aos/agrovoc/c_331049;E;E;phenomena;;development;;;;economic geology| well development| exploration| ground water;development;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1655;1655;http://linkeddata.ge.imati.cnr.it/resource/ThIST/svilupposostenibile;http://aims.fao.org/aos/agrovoc/c_35332;E;E;socioeconomic development;;Sustainable development;Sustainable economic development| Ecodevelopment;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1656;1656;http://linkeddata.ge.imati.cnr.it/resource/ThIST/symplocaceae;http://aims.fao.org/aos/agrovoc/c_26234;E;E;Ebenales;;Symplocaceae;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1657;1657;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tabacco;http://aims.fao.org/aos/agrovoc/c_7796;E;E;Stimulants;;Tobacco;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1658;1658;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tallo;http://aims.fao.org/aos/agrovoc/c_27995;E;E;organic structures;;Thallus;;;;plants| thallophytes| Plantae;thallus;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.5211471287903937;0.0;0.0;0.8571428571428572;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1659;1659;http://linkeddata.ge.imati.cnr.it/resource/ThIST/talpidae;http://aims.fao.org/aos/agrovoc/c_14779;E;E;Mammalia;;Talpidae;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1660;1660;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tamaricaceae;http://aims.fao.org/aos/agrovoc/c_16295;E;E;Caryophyllales| Violales;;Tamaricaceae;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1661;1661;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tampone;http://aims.fao.org/aos/agrovoc/c_34931;E;E;chemicals;;buffers;;;;pH| geochemistry| alkalinity| acids| reagents;buffers;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
