Broaders Of THIST Concept;THIST Concept's PrefLabel;THIST Concept  URI;DBPEDIA Concept URI;DBPEDIA Concept's PrefLabel;Broaders Of  DBPEDIA Concept;"E =ExactMAtch ; C= CloseMatch ; B= broaderMatch ; N= NarrowMAtch   NA= in corrispondenza di una della righe dei mapping che secondo voi non sono da accettare;  (definizioni  relazioni di mapping sono rintracciabili su http://www.w3.org/TR/skos-reference/#mapping)"
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://dbpedia.org/resource/Category:Vanuatu;Vanuatu;Archipelagoes of the Pacific Ocean| Archipelagoes of the Pacific Ocean;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://dbpedia.org/resource/Category:Vanuatu;Vanuatu;Countries in Oceania| Countries in Oceania;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://dbpedia.org/resource/Category:Vanuatu;Vanuatu;English-speaking countries and territories| English-speaking countries and territories;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://dbpedia.org/resource/Category:Vanuatu;Vanuatu;Island countries| Island countries;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://dbpedia.org/resource/Category:Vanuatu;Vanuatu;Melanesia| Melanesia;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://dbpedia.org/resource/Category:Vanuatu;Vanuatu;Member states of the Commonwealth of Nations| Member states of the Commonwealth of Nations;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://dbpedia.org/resource/Category:Vanuatu;Vanuatu;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://dbpedia.org/resource/Category:Vanuatu;Vanuatu;Wikipedia categories named after islands| Wikipedia categories named after islands;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;Associated states of New Zealand| Associated states of New Zealand;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;Autonomous regions| Autonomous regions;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;New Zealand–Pacific relations| New Zealand–Pacific relations;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;Polynesia| Polynesia;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;Realm of New Zealand| Realm of New Zealand;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;Wikipedia categories named after associated states| Wikipedia categories named after associated states;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;Wikipedia categories named after dependent territories| Wikipedia categories named after dependent territories;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://dbpedia.org/resource/Category:Niue;Niue;Wikipedia categories named after islands| Wikipedia categories named after islands;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://dbpedia.org/resource/Category:Tonga;Tonga;Archipelagoes of the Pacific Ocean| Archipelagoes of the Pacific Ocean;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://dbpedia.org/resource/Category:Tonga;Tonga;Countries in Oceania| Countries in Oceania;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://dbpedia.org/resource/Category:Tonga;Tonga;English-speaking countries and territories| English-speaking countries and territories;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://dbpedia.org/resource/Category:Tonga;Tonga;Island countries| Island countries;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://dbpedia.org/resource/Category:Tonga;Tonga;Polynesia| Polynesia;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://dbpedia.org/resource/Category:Tonga;Tonga;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://dbpedia.org/resource/Category:Tonga;Tonga;Wikipedia categories named after islands| Wikipedia categories named after islands;E
organic materials;alcohols;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alcool;http://dbpedia.org/resource/Category:Alcohols;Alcohols;Organic compounds;E
organic materials;alcohols;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alcool;http://dbpedia.org/resource/Category:Alcohols;Alcohols;Oxygen compounds;E
organic materials;carbohydrates;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carboidrato;http://dbpedia.org/resource/Category:Carbohydrates;Carbohydrates;Biomolecules by chemical classification;E
organic materials;carbohydrates;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carboidrato;http://dbpedia.org/resource/Category:Carbohydrates;Carbohydrates;Carbohydrate chemistry;E
organic materials;carbohydrates;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carboidrato;http://dbpedia.org/resource/Category:Carbohydrates;Carbohydrates;Macromolecules;E
organic materials;carbohydrates;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carboidrato;http://dbpedia.org/resource/Category:Carbohydrates;Carbohydrates;Nutrients;E
organic materials;carbohydrates;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carboidrato;http://dbpedia.org/resource/Category:Carbohydrates;Carbohydrates;Organic compounds;E
organic materials;carbohydrates;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carboidrato;http://dbpedia.org/resource/Category:Carbohydrates;Carbohydrates;Renewable fuels;E
organic materials;ketones;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chetone;http://dbpedia.org/resource/Category:Ketones;Ketones;Functional groups;E
organic materials;ketones;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chetone;http://dbpedia.org/resource/Category:Ketones;Ketones;Organic compounds;E
organic materials;ketones;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chetone;http://dbpedia.org/resource/Category:Ketones;Ketones;Oxygen compounds;E
organic materials;esters;http://linkeddata.ge.imati.cnr.it/resource/ThIST/estere;http://dbpedia.org/resource/Category:Esters;Esters;Functional groups;E
organic materials;esters;http://linkeddata.ge.imati.cnr.it/resource/ThIST/estere;http://dbpedia.org/resource/Category:Esters;Esters;Organic compounds;E
organic materials;esters;http://linkeddata.ge.imati.cnr.it/resource/ThIST/estere;http://dbpedia.org/resource/Category:Esters;Esters;Oxygen compounds;E
organic materials;phenols;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fenolo;http://dbpedia.org/resource/Category:Phenols;Phenols;Alcohols;E
organic materials;phenols;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fenolo;http://dbpedia.org/resource/Category:Phenols;Phenols;Aromatic compounds;E
organic materials;peptides;http://linkeddata.ge.imati.cnr.it/resource/ThIST/peptidi;http://dbpedia.org/resource/Category:Peptides;Peptides;Biomolecules by chemical classification;E
organic materials;peptides;http://linkeddata.ge.imati.cnr.it/resource/ThIST/peptidi;http://dbpedia.org/resource/Category:Peptides;Peptides;Molecular biology;E
organic materials;peptides;http://linkeddata.ge.imati.cnr.it/resource/ThIST/peptidi;http://dbpedia.org/resource/Category:Peptides;Peptides;Organic compounds;E
organic materials;pigments;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pigmento;http://dbpedia.org/resource/Category:Pigments;Pigments;Art materials;E
organic materials;pigments;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pigmento;http://dbpedia.org/resource/Category:Pigments;Pigments;Chemical compounds;E
organic materials;proteins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/proteina;http://dbpedia.org/resource/Category:Proteins;Proteins;Biomolecules by chemical classification;E
organic materials;proteins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/proteina;http://dbpedia.org/resource/Category:Proteins;Proteins;Cell biology;E
organic materials;proteins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/proteina;http://dbpedia.org/resource/Category:Proteins;Proteins;Macromolecules;E
organic materials;proteins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/proteina;http://dbpedia.org/resource/Category:Proteins;Proteins;Molecular biology;E
organic materials;proteins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/proteina;http://dbpedia.org/resource/Category:Proteins;Proteins;Nutrients;E
organic materials;steroids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/steroide;http://dbpedia.org/resource/Category:Steroids;Steroids;Lipids;E
organic materials;steroids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/steroide;http://dbpedia.org/resource/Category:Steroids;Steroids;Terpenes and terpenoids;E
organic materials| alcohols| steroids;sterols;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sterolo;http://dbpedia.org/resource/Category:Sterols;Sterols;Secondary alcohols| Secondary alcohols| Secondary alcohols;E
organic materials| alcohols| steroids;sterols;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sterolo;http://dbpedia.org/resource/Category:Sterols;Sterols;Steroids| Steroids| Steroids;E
organic materials| aliphatic hydrocarbons| hydrocarbons;alkanes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alcano;http://dbpedia.org/resource/Category:Alkanes;Alkanes;Hydrocarbons| Hydrocarbons| Hydrocarbons;E
organic materials| aliphatic hydrocarbons| hydrocarbons;alkanes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alcano;http://dbpedia.org/resource/Category:Alkanes;Alkanes;Organic compounds| Organic compounds| Organic compounds;E
organic materials| aliphatic hydrocarbons| hydrocarbons;alkenes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alchene;http://dbpedia.org/resource/Category:Alkenes;Alkenes;Hydrocarbons| Hydrocarbons| Hydrocarbons;E
organic materials| aliphatic hydrocarbons| hydrocarbons;alkenes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alchene;http://dbpedia.org/resource/Category:Alkenes;Alkenes;Organic compounds| Organic compounds| Organic compounds;E
organic materials| aliphatic hydrocarbons| hydrocarbons;alkynes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alchino;http://dbpedia.org/resource/Category:Alkynes;Alkynes;Hydrocarbons| Hydrocarbons| Hydrocarbons;E
organic materials| alkanes| aliphatic hydrocarbons| hydrocarbons;methane;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metano;http://dbpedia.org/resource/Category:Methane;Methane;Alkanes| Alkanes| Alkanes| Alkanes;E
organic materials| alkanes| aliphatic hydrocarbons| hydrocarbons;methane;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metano;http://dbpedia.org/resource/Category:Methane;Methane;Anaerobic digestion| Anaerobic digestion| Anaerobic digestion| Anaerobic digestion;E
organic materials| alkanes| aliphatic hydrocarbons| hydrocarbons;methane;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metano;http://dbpedia.org/resource/Category:Methane;Methane;Greenhouse gases| Greenhouse gases| Greenhouse gases| Greenhouse gases;E
organic materials| bitumens;asphalt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/asfalto;http://dbpedia.org/resource/Category:Asphalt;Asphalt;Amorphous solids| Amorphous solids;E
organic materials| bitumens;asphalt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/asfalto;http://dbpedia.org/resource/Category:Asphalt;Asphalt;Building materials| Building materials;E
organic materials| bitumens;asphalt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/asfalto;http://dbpedia.org/resource/Category:Asphalt;Asphalt;Chemical mixtures| Chemical mixtures;E
organic materials| bitumens;asphalt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/asfalto;http://dbpedia.org/resource/Category:Asphalt;Asphalt;Petroleum products| Petroleum products;E
organic materials| bitumens;asphalt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/asfalto;http://dbpedia.org/resource/Category:Asphalt;Asphalt;Road construction| Road construction;E
organic materials| carbohydrates;cellulose;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cellulosa;http://dbpedia.org/resource/Category:Cellulose;Cellulose;Glucose| Glucose;E
organic materials| carbohydrates;cellulose;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cellulosa;http://dbpedia.org/resource/Category:Cellulose;Cellulose;Organic polymers| Organic polymers;E
organic materials| carbohydrates;cellulose;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cellulosa;http://dbpedia.org/resource/Category:Cellulose;Cellulose;Polysaccharides| Polysaccharides;E
organic materials| fatty acids;lipids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lipide;http://dbpedia.org/resource/Category:Lipids;Lipids;Biomolecules by chemical classification| Biomolecules by chemical classification;E
organic materials| fatty acids;lipids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lipide;http://dbpedia.org/resource/Category:Lipids;Lipids;Macromolecules| Macromolecules;E
organic materials| fatty acids;lipids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lipide;http://dbpedia.org/resource/Category:Lipids;Lipids;Membrane-active molecules| Membrane-active molecules;E
organic materials| fatty acids;lipids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lipide;http://dbpedia.org/resource/Category:Lipids;Lipids;Nutrients| Nutrients;E
organic materials| fatty acids;lipids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lipide;http://dbpedia.org/resource/Category:Lipids;Lipids;Organic compounds| Organic compounds;E
organic materials| Naples Italy;resins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://dbpedia.org/resource/Category:Resins;Resins;Amorphous solids| Amorphous solids;E
organic materials| Naples Italy;resins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://dbpedia.org/resource/Category:Resins;Resins;Glassforming liquids and melts| Glassforming liquids and melts;E
organic materials| Naples Italy;resins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://dbpedia.org/resource/Category:Resins;Resins;Non-timber forest products| Non-timber forest products;E
organic materials| Naples Italy;resins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://dbpedia.org/resource/Category:Resins;Resins;Transparent materials| Transparent materials;E
organic materials| Naples Italy;resins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://dbpedia.org/resource/Category:Resins;Resins;Wood products| Wood products;E
organic materials| petroleum geology;hydrocarbons;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrocarburi;http://dbpedia.org/resource/Category:Hydrocarbons;Hydrocarbons;Fossil fuels| Fossil fuels;E
organic materials| petroleum geology;hydrocarbons;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrocarburi;http://dbpedia.org/resource/Category:Hydrocarbons;Hydrocarbons;Hydrides| Hydrides;E
organic materials| petroleum geology;hydrocarbons;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrocarburi;http://dbpedia.org/resource/Category:Hydrocarbons;Hydrocarbons;Organic compounds| Organic compounds;E
organic materials| pigments;carotenoids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carotenoidi;http://dbpedia.org/resource/Category:Carotenoids;Carotenoids;Photosynthetic pigments| Photosynthetic pigments;E
organic materials| pigments;carotenoids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carotenoidi;http://dbpedia.org/resource/Category:Carotenoids;Carotenoids;Phytochemicals by chemical classification| Phytochemicals by chemical classification;E
organic materials| pigments;carotenoids;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carotenoidi;http://dbpedia.org/resource/Category:Carotenoids;Carotenoids;Tetraterpenes| Tetraterpenes;E
organic materials| proteins;enzymes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/enzima;http://dbpedia.org/resource/Category:Enzymes;Enzymes;Catalysts| Catalysts;E
organic materials| proteins;enzymes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/enzima;http://dbpedia.org/resource/Category:Enzymes;Enzymes;Proteins| Proteins;E
