;s;o;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
728;http://linkeddata.ge.imati.cnr.it/resource/ThIST/storiadellageologia;http://www.eionet.europa.eu/gemet/concept/3983;E;;;plutonism| actualism| survey organizations| neptunism;history;;history;;human science;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
729;http://linkeddata.ge.imati.cnr.it/resource/ThIST/strada;http://www.eionet.europa.eu/gemet/concept/7272;E;;;;;;road;;road network;path| access road| highway| traffic route| motorway| route| trunk road;road traffic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
730;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stratolimite;http://www.eionet.europa.eu/gemet/concept/976;E;;;ocean circulation| oceanography| turbulence;boundary layer;;boundary layer;;atmospheric layering;;border;-0.6695431973848718;1.6186736473971268;2.094745098350746;6.945196830206267;0.0;0.09999999999999998;0.19090909090909086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2082488419840103;0.0;1.917839172522265;3.83567834504453;1.0;1.0;2.0
731;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stratosfera;http://www.eionet.europa.eu/gemet/concept/8128;E;;;atmosphere| ozone;stratosphere;;stratosphere;;atmospheric structure;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
732;http://linkeddata.ge.imati.cnr.it/resource/ThIST/strumentazione;http://www.eionet.europa.eu/gemet/concept/11701;E;;;variometers| sediment traps| diamond anvil cells| accelerator mass spectroscopy| tiltmeters| accelerometers| SQUID| Fraunhofer line discriminators| precision| samplers| clinometers| flowmeters| extensometers| gravimeters| penetrometers| synchrotrons| Seabeam| air guns| geophones| pressuremeter tests| stressmeters| multispectral scanner| tensiometers| inclinometers| magnetometers| meteorological observatory| tunnel boring machines| borehole televiewers| techniques| calibration| scintillations| lidar method| seismographs| pressuremeters| Seislog| dilatometers;instruments;;instrumentation;;equipment;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.4316853931808817;0.4893815009246462;0.4893815009246462;0.4893815009246462;0.6666666666666667;0.6666666666666667;0.6666666666666667
733;http://linkeddata.ge.imati.cnr.it/resource/ThIST/struttura;http://www.eionet.europa.eu/gemet/concept/3097;E;;vermiform structure;alveolar structure| preferred orientation| sediments| tectonite| orientation| lineation| structural analysis| igneous rocks| petrofabrics| deformation| sedimentary rocks| metamorphic rocks;fabric;;fabric;;textile;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
734;http://linkeddata.ge.imati.cnr.it/resource/ThIST/strutturadelsuolo;http://www.eionet.europa.eu/gemet/concept/7895;E;;;;;;soil structure;;soil;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
735;http://linkeddata.ge.imati.cnr.it/resource/ThIST/studiosperimentale;http://www.eionet.europa.eu/gemet/concept/11807;E;;;;;;experimental study;;scientific research;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
736;http://linkeddata.ge.imati.cnr.it/resource/ThIST/subsidenza;http://www.eionet.europa.eu/gemet/concept/8163;E;;;neotectonics| depositional sequence| land subsidence| vertical displacements| uplifts| tectonics| crater lakes| submergence| bradiseisms;subsidence;;subsidence;;rising (geological);;soil subsidence;4.835866890615319;0.7762202976502396;2.6787674854359387;26.023581390688015;0.007352941176470562;1.0;1.756468531468531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
737;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suolo;http://www.eionet.europa.eu/gemet/concept/7843;E;;Mull| Azonal soils| Regosols| Spodosols| polygonal ground| Inceptisols| Latosols| Mor| Terra rossa| Fluvisols| Histosols| Ultisols| Lithosols| lateritic soil| Bog soils| Desert soils| Chestnut soils| Zonal soils| acid sulfate soils| Oxisols| Pseudogleys| Solonchak soils| Ferruginous soils| Mollisols| Hydromorphic soils| arenosols| Luvisols| Solonetz soils| Brown forest soils| Aridisols| Halomorphic soils| loam| Gleys| Cambisols| Podzols| Meadow soils| Alluvial soils| Entisols| Mediterranean soils| Humic soils| Rendzinas| Chernozems| Brown soils| morder soil| Red soils| Acrisols| Alfisols| Tundra soils| Clay soils| laterites| Gray forest soils| Andosols| residual soils| Sierozems| Planosols| Cryosols| Paleosols| ferretto| immature soils| Ranker| soft soils| Vertisols| Intrazonal soils| Ferralsols| Ferralites| fragipans| Calcareous soils;forests| climate| soil erosion| coarse-grained materials| fines| erosion control| fertilizers| degradation| microorganisms| salinity| cryopedology| morphology| desalinization| active layer| forestry| tillage| tundra| fertilization| disposal barriers| waste disposal| soil dynamics| alveolar structure| soil-water balance| color| soil sciences| physical properties| irrigation| time factor| sand| horizon differentiation| organic materials| applied geology| soil gases| aeration| nitrogen| saturation| nutrients| foundations| sediments| soils maps| surficial geology| background level| erodibility| chemical analysis| rubefaction| frozen ground| erosion rates| fuller's earth| alluvium| environmental geology| desilication| podzolization| storage| permafrost| unsaturated zone| compactness| bedrock| expansive materials| pedons| waterlogging| grain size| colluvium| ion exchange| yields| field studies| conservation| geomorphology| vegetation| laterization| biota| prospecting| sample preparation| movement| water regimes| phosphorus| weathering| unconsolidated materials| transformations| solifluction| humification| land use| reclamation| creep| seepage| moisture| bulk density| horizons| soil profiles| grain size analysis| humus| recreation| polygenetic| capillarity| weathering crust| characterization| landslides| regolith| caliche| micromorphology| fruits| drainage| lunar soils| highways| duricrust| physical methods| leaching| soil mechanics| factors| field capacity| leachate| desiccation| soil sampling| pit sections| water erosion| topography| bacteria| wind erosion| soil group| parent materials| agriculture| land preservation| engineering properties| organic nitrogen| biorhexistasy| infiltration| saturated zone| capillary water| soil management| soil treatment| lysimeters| sheet erosion| ecology| pedogenesis| glacial geology| catenas| calcification| clay mineralogy| calcrete| eluvium| gyttja;soils;;soil;;pedosphere;soil texture| soil capability| soil water| soil function| soil profile| soil type| soil air| soil structure| soil salinity;land| soil resource| soil analysis;242.48108469069038;0.8170053915138759;3.0974246814467583;473.2561597112781;0.0005235602094241232;1.0;39.78947857697861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.2714142077327646;0.3987725664820671;0.3987725664820671;0.3987725664820671;0.8;0.8;0.8
