;Unnamed: 0;s;o;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oDefinition;oAltLabels;oBT;oNT;oRT;similaritySInW;wmdistance;Mwmdistance;SMwmdistance;nhammingSim;MnhammingSim;SMnhammingSim
475;475;http://linkeddata.ge.imati.cnr.it/resource/ThIST/quercus;http://dbpedia.org/resource/Category:Quercus;E;angiosperms| Spermatophyta| Plantae| Dicotyledoneae;;;Quercus;;Quercus;;;Fagaceae;;;-1.0;2.4437468254967962;2.7123864950249326;9.45262811397367;0.039215686274509776;0.18181818181818177;0.25324675324675316
476;476;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pinus;http://dbpedia.org/resource/Category:Pinus;E;Spermatophyta| Coniferales| Pinaceae| Plantae| Gymnospermae;;;Pinus;;Pinus;;;Pinaceae;;;-1.0;1.7218459152937977;2.1225846282603604;6.821294346103245;0.0;1.0;1.3901515151515151
477;477;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cupressaceae;http://dbpedia.org/resource/Category:Cupressaceae;E;Spermatophyta| Coniferales| Plantae| Gymnospermae;;;Cupressaceae;;Cupressaceae;;;Cupressales| Pinales;;;-1.0;1.2308004022291863;1.7650630975750774;6.037931537807856;0.020408163265306145;0.4545454545454546;0.7576590076590077
478;478;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pinaceae;http://dbpedia.org/resource/Category:Pinaceae;E;Spermatophyta| Coniferales| Plantae| Gymnospermae;Abies| Larix| Pinus;Taxodiaceae;Pinaceae;;Pinaceae;;;Pinales;;;-1.0;1.5611375909392458;1.6864799015624177;5.336162760873499;0.0;0.18181818181818177;0.3246753246753247
479;479;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gleicheniaceae;http://dbpedia.org/resource/Category:Gleicheniaceae;E;Filicopsida| Pteridophyta| Plantae;;;Gleicheniaceae;;Gleicheniaceae;;;Gleicheniales;;;-1.0;1.5750719177490924;2.1129988830421342;5.3621780172208044;0.08823529411764708;0.23076923076923073;0.46153846153846145
480;480;http://linkeddata.ge.imati.cnr.it/resource/ThIST/angiospermae;http://dbpedia.org/resource/Category:Angiosperms;E;Spermatophyta| Plantae;Ulmus| Asteridae| Compositae| Palmae| Commelinidae| Liliidae| Gramineae| Dryas| Juglandaceae| Spartina alterniflora| Acer| Fagus| Dilleniidae| Hamamelididae| Arecidae| Artemisia| Betula| Juglans| Monocotyledoneae| Caryophyllidae| Euphorbiaceae| Tilia| Magnoliidae| Lauraceae| Platanus| Myrica| Ulmaceae| Ericaceae| Leguminosae| Annonaceae| Rosidae| Alismidae| Dicotyledoneae| Quercus| Alnus;fossil wood| Pteropsida| seeds| Florinites| sporangia| Gymnospermae;angiosperms;;Angiosperms;;;Plants| Plant taxonomy| Flowers;;;-1.0;1.254010055047665;2.0666566294386146;3.8497323247695414;0.032258064516129004;0.7142857142857143;0.7142857142857143
481;481;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bacteria;http://dbpedia.org/resource/Category:Bacteria;E;thallophytes| Plantae;Thiobacillus ferrooxidans;fungi| microorganisms| soils| biology| parasitism| Protista| Bacteriophyta| biota| prokaryotes;bacteria;;Bacteria;;;Microbiology| Microorganisms| Domains (biology)| Prokaryotes;;;-1.0;1.7880736280382266;2.5789798286850636;4.723382359421759;0.033333333333333326;0.16666666666666663;0.25757575757575757
482;482;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fungi;http://dbpedia.org/resource/Category:Fungi;E;thallophytes| Plantae;Myxomycetes;microorganisms| lichens| parasitism| algae| endolithic taxa| bacteria;fungi;;Fungi;;;Microorganisms| Botanical nomenclature| Cryptogams| Eukaryotes| Mycology;;;-1.0;1.4846829834981277;2.5789798286850636;4.723382359421759;0.05555555555555558;0.16666666666666663;0.2666666666666666
483;483;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lichenes;http://dbpedia.org/resource/Category:Lichens;E;thallophytes| Plantae;;fungi| algae| lichenometry;lichens;;Lichens;;;Cryptogams| Fungi;;;-1.0;1.6743223728760026;2.60778357871079;5.011045975332732;0.04761904761904767;0.09999999999999998;0.18333333333333335
484;484;http://linkeddata.ge.imati.cnr.it/resource/ThIST/procariota;http://dbpedia.org/resource/Category:Prokaryotes;E;thallophytes| Plantae;;Cyanophyta| biologic evolution| bacteria;prokaryotes;;Prokaryotes;;;Tree of life (biology)| Organisms| Microorganisms;;;-1.0;1.7230066403254727;2.5789798286850636;4.726131595858337;0.020408163265306145;0.16666666666666663;0.16666666666666663
485;485;http://linkeddata.ge.imati.cnr.it/resource/ThIST/archeano;http://dbpedia.org/resource/Category:Archean;E;Precambrian;lower Archean;primitive atmosphere| Moldanubian| Algoman Orogeny;Archean;;Archean;;;Geological eons| Precambrian;;;-1.0;0.990734078986932;2.1688312958821774;2.1688312958821774;0.0;1.0;1.0
486;486;http://linkeddata.ge.imati.cnr.it/resource/ThIST/proterozoico;http://dbpedia.org/resource/Category:Proterozoic;E;upper Precambrian| Precambrian;Riphean| Hadrynian| Keweenawan| upper Proterozoic| Karelian| Ediacaran| Wopmay Orogeny| lower Proterozoic| Birrimian| upper Riphean| Aphebian| Lewisian| middle Proterozoic| Neohelikian| Helikian| Torridonian| Brioverian| Pan-African Orogeny| Neoproterozoic| Svecofennian| Huronian| Vendian| upper Sinian| Infracambrian| Karelian Orogeny| Mesoproterozoic| Laxfordian| Moinian| Carpentarian| Paleoproterozoic| Jotnian| Algonkian| Adelaidean;;Proterozoic;;Proterozoic;;;Geological eons| Precambrian;;;-0.7646926316501768;1.0086941489856376;2.510089224994305;6.84775181675866;0.0;1.0;2.0
487;487;http://linkeddata.ge.imati.cnr.it/resource/ThIST/materialepermassicciata;http://dbpedia.org/resource/Category:Pavements;E;railroads| materials;;applied geology;pavements;;Pavements;;;Road infrastructure| Pedestrian infrastructure| Floors| Road construction| Building materials| Pavement engineering;;;7.260701852633782;1.0680623465451762;2.967918141088771;5.353664857927596;0.0;1.0;1.4444444444444444
488;488;http://linkeddata.ge.imati.cnr.it/resource/ThIST/atollo;http://dbpedia.org/resource/Category:Atolls;E;reefs;;Johnston Atoll| Coelenterata| lagoons| carbonate platforms| islands| bioherms;atolls;;Atolls;;;Islands| Coral reefs| Volcanoes| Coastal and oceanic landforms;;;5.313996996603838;1.9010371876792278;2.3777925058146594;2.3777925058146594;0.0;1.0;1.0
489;489;http://linkeddata.ge.imati.cnr.it/resource/ThIST/moskva;http://dbpedia.org/resource/Category:Moscow;E;Russia;;USSR;Moscow;;Moscow;;;Central Federal District| 1147 establishments in Russia| Wikipedia categories named after populated places in Russia| Federal cities of Russia| Capitals in Europe| Wikipedia categories named after capitals;;;17.33980428025742;2.087598348479727;2.9365635741740945;2.9365635741740945;0.004878048780487809;1.0;1.0
490;490;http://linkeddata.ge.imati.cnr.it/resource/ThIST/luna;http://dbpedia.org/resource/Category:Moon;E;satellites;Ocean of Storms| Sea of Rains| Sea of Nectar| Sea of Fertility| lunar massif| Sea of Serenity| Sea of Crises| Sea of Tranquillity;rilles| farside| condensation| terrestrial comparison| lunar samples| craters| moonquakes| lunar relief| Explorer 35| extraterrestrial geology| Eratosthenian| lunar bases| lunar craters| asteroids| luminescence| surface features| microcraters| maps| coordinates| gravity field| polar caps| lunar interior| Mars| landing sites| maria| orange material| surface properties| lunar crust| meteorites| solar system| lunar laser ranging| lunar mantle| planetology| mascons| agglutinates| regolith| obliquity of the ecliptic| planets| Earth| Earth-Moon couple| lunar soils| atmosphere| solar wind| motions| exploration| albedo| lunar core| lunar geology| accretion| lunar highlands| KREEP| Sun| highlands| magnetic field| shaded relief maps| lunar breccia;Moon;;Moon;;;Earth| Moons| Planetary-mass satellites| Planetary satellite systems| Wikipedia categories named after Solar System objects;;;10.60067488186968;1.222177702821817;2.378015287808606;2.378015287808606;0.008130081300813052;1.0;1.0
491;491;http://linkeddata.ge.imati.cnr.it/resource/ThIST/calcare;http://dbpedia.org/resource/Category:Limestone;E;carbonate rocks| sedimentary rocks;algal limestone| dolomitic limestone| biocalcarenite| oolitic limestone| coquina| nodular limestone| microcrystalline limestone| ammonite-bearing red limestone| nummulitic limestone| biomicrite| biosparite| red limestone| micrite| calcarenite| cherty limestone| sparite| calcilutite;Formazione di Testico| oolitic texture| calcareous composition| Calcari di Gallaneto| Formazione di Sogno| chalk| metalimestone| Trubi| Monte Acuto Limestones| Formazione di Igne| Calcare del Cellina| algal mounds| Formazione di Pesco Falcone| Calcare di Esino| travertine| calcium carbonate| grapestone| Formazione a Colombacci| Formazione di Dont| Breno Formation| Noto Formation| dolomitization| oolite| Calcari di Ubaga| Calcari Diasprigni| Sciacca Formation| Formazione a Bellerophon| calcite| Punta su Nuraxi Formation| grainstone| Calcare di Perledo-Varenna| Encrinite di Fanes Piccola| Mattinata Limestones| Calcare di Camorelli| Galatone Formation| Calcare Metallifero Bergamasco| Formazione di La Spezia| Caranna Limestone| marly limestone| carbonate sediments| ophicalcite| Calcare di Morbiac| Formazione di Agordo| Formazione di Duerrenstein| intraclasts| Domaro Limestone| limestone deposits| Formazione di Val Luretta| Val di Lima Cherty Limestone| Calcare di Rio Conzen| Bari Limestone| Formazione di Castro Sebino| Dolomia a Conchodon| Calcari e Marne a Posidonia;limestone;;Limestone;;;Stone| Sedimentary rocks;;;6.78206638270514;0.7520693681558243;2.528837023238421;9.360823765887059;0.02941176470588236;1.0;3.090909090909091
492;492;http://linkeddata.ge.imati.cnr.it/resource/ThIST/selce;http://dbpedia.org/resource/Category:Chert;E;chemically precipitated rocks| sedimentary rocks;;conchoidal materials| radiolarite| Formazione di Sogno| chalcedony| Formazione di Soverzene| diatomite| jasper| siliceous rock| metachert| Val di Lima Cherty Limestone;chert;;Chert;;;Quartz varieties| Sedimentary rocks;;;7.953465566983117;0.925018509283889;2.779774265467734;13.235148585203737;0.0;1.0;3.1666666666666665
493;493;http://linkeddata.ge.imati.cnr.it/resource/ThIST/arenaria;http://dbpedia.org/resource/Category:Sandstone;E;clastic rocks| sedimentary rocks;;arkose| Formazione di Testico| Cliff of Bandiagara| abrasives| Monte Cervarola Sandstones| Serraspinosa Marls and Sandstones| Monte Turrino Sandstones| Rio su Luda Formation| dimension stone| Pantano Formation| Formazione di Bellano| Ranzano Formation| building stone| Quarziti di Monte Bignone| Torrice Sandstones| Petrignacola Sandstones| Antognola Formation| construction materials| Arenaria glauconitica di Belluno| Arenarie di Bordighera| psammitic| arkosic composition| Formazione di Duerrenstein| Castelvetere Formation| Lercara formation| psammite| Formazione di Val Luretta;sandstone;;Sandstone;;;Stone| Sand| Sedimentary rocks;;;8.501502090904925;1.083175485428354;2.528837023238421;9.791206367573063;0.0;1.0;3.0
494;494;http://linkeddata.ge.imati.cnr.it/resource/ThIST/shale;http://dbpedia.org/resource/Category:Shale;E;clastic rocks| sedimentary rocks;;black schist| black shale| industrial clays| torbanite| slate deposits| terrigenous materials| bituminous shale| argillaceous texture| construction materials| pelite| slates;shale;;Shale;;;Sedimentary rocks;;;5.268000126154288;0.7618465044529893;2.528837023238421;9.617794536043332;0.0;1.0;3.0
495;495;http://linkeddata.ge.imati.cnr.it/resource/ThIST/salgemma;http://dbpedia.org/resource/Category:Salt;E;evaporites| chemically precipitated rocks| sedimentary rocks;;evaporite deposits| salinity| salt tectonics| desalinization| brines| iodine deposits| sodium chloride| chlorine| paleosalinity| salt domes| bromine| evaporitic rock| bromine deposits| halite| diapirs| sea water;salt;;Salt;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
496;496;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bancosedimentario;http://dbpedia.org/resource/Category:Banks;W;sedimentary structures| biogenic structures;;mud banks| algal banks| carbonate banks;banks;;Banks;;;Financial services companies| Banking| Institutional investors| Financial institutions;;;4.40125512700169;1.166831084410245;2.7782268455994696;9.894034953632357;0.011627906976744207;0.25;0.8318181818181817
497;497;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sabbia;http://dbpedia.org/resource/Category:Sand;E;clastic sediments| sediments| Vercelli Italy;shell sand;soils| gravel| greensand| sand sheets| arenaceous texture| rounding| alluvium| grus| terrigenous materials| quartz sand| aggregate| grains| loam| ergs| sands| construction materials| silica| carbonate sediments| quicksand| psammitic| psammite| silt;sand;;Sand;;;Sediments| Soil| Building materials;;;9.732041504829104;0.9790332433620911;2.2254182012674435;10.224369152673656;0.06818181818181823;1.0;2.436111111111111
498;498;http://linkeddata.ge.imati.cnr.it/resource/ThIST/accelerazione;http://dbpedia.org/resource/Category:Acceleration;C;seismology;;accelerometers| motions| seismic response| velocity| accelerograms;acceleration;;Acceleration;;;Length| Physical quantities| Dynamics (mechanics)| Temporal rates| Kinematics| Velocity;;;0.1639248532104784;1.3672835755463768;1.9107448619647627;1.9107448619647627;0.011494252873563204;0.09999999999999998;0.09999999999999998
499;499;http://linkeddata.ge.imati.cnr.it/resource/ThIST/accelerazione;http://dbpedia.org/resource/Category:Acceleration;E;seismology;;accelerometers| motions| seismic response| velocity| accelerograms;acceleration;;Acceleration;;;Length| Physical quantities| Dynamics (mechanics)| Temporal rates| Kinematics| Velocity;;;0.1639248532104784;1.3672835755463768;1.9107448619647627;1.9107448619647627;0.011494252873563204;0.09999999999999998;0.09999999999999998
500;500;http://linkeddata.ge.imati.cnr.it/resource/ThIST/baia;http://dbpedia.org/resource/Category:Bays;E;shore features;;longshore bars| inlets| geomorphology| coastlines| shorelines| gulf| fjords;bays;;Bays;;;Bodies of water| Coastal and oceanic landforms;;;0.8852626871578265;1.5252786427556537;2.2647751138174446;4.021799565795791;0.021739130434782594;0.16666666666666663;0.29166666666666663
501;501;http://linkeddata.ge.imati.cnr.it/resource/ThIST/capo;http://dbpedia.org/resource/Category:Capes;E;shore features;;beaches| littoral erosion| intertidal environment| bars| longshore bars| coastal environment| geomorphology| coastlines| shorelines| marine environment;capes;;Capes;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
502;502;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insenatura;http://dbpedia.org/resource/Category:Inlets;E;shore features;;bays| lacustrine features| coastal environment| geomorphology| tidal inlets| coastlines| shorelines| fluvial features;inlets;;Inlets;;;Bodies of water| Coastal and oceanic landforms;;;0.8852626871578265;1.5252786427556537;2.2647751138174446;4.021799565795791;0.021739130434782594;0.16666666666666663;0.29166666666666663
503;503;http://linkeddata.ge.imati.cnr.it/resource/ThIST/paludelitorale;http://dbpedia.org/resource/Category:Marshes;E;shore features;salt marshes;wetlands| bogs| lacustrine features| geomorphology| swamps| paludal environment| fluvial features;marshes;;Marshes;;;Fluvial landforms| Wetlands;;;0.07100391995227201;1.7762474714071672;2.7896937266233017;5.094601765261323;0.0;0.25;0.25
504;504;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spiaggia;http://dbpedia.org/resource/Category:Beaches;E;shore features;beach profile;barrier islands| littoral erosion| paleoecology| lacustrine features| beach ridges| landform evolution| sedimentation| coastal environment| lagoons| chenier plains| geomorphology| berms| littoral zone| capes| spits| foredunes| coastlines| shorelines| coast| barrier beaches| foreshore;beaches;;Beaches;;;Tourist attractions| Erosion landforms| Coastal and oceanic landforms;;;3.2518044700780826;1.5235397459241538;2.2647751138174446;4.155041353780872;0.05797101449275366;0.1428571428571429;0.2678571428571429
505;505;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiordo;http://dbpedia.org/resource/Category:Fjords;E;glacial features| shore features| glacial valleys;;bays| glaciation| tidewater glaciers| geomorphology| estuaries| coastlines| coast| gulf| glacial geology| glacial erosion;fjords;;Fjords;;;Glacial erosion landforms| Coastal and oceanic landforms| Inlets;;;19.807122502098938;1.1546862031262224;2.8378406154399007;15.107612379023905;0.109375;1.0;2.5357142857142856
506;506;http://linkeddata.ge.imati.cnr.it/resource/ThIST/allumosilicati;http://dbpedia.org/resource/Category:Aluminosilicates;E;silicates;bicchulite;petalite| adularia| euclase| chloritoid| bavenite| epidote| cordierite| carpholite| mordenite| glaucophane| kaliophilite| sapphirine| pumpellyite| amazonite| lawsonite| spodumene| stilpnomelane| bytownite| hydrobiotite| clinozoisite| kalsilite| prehnite;aluminosilicates;;Aluminosilicates;;;Silicates| Aluminium compounds;;;1.0;1.479852579887225;2.118759613007519;2.118759613007519;0.2666666666666667;1.0;1.0
507;507;http://linkeddata.ge.imati.cnr.it/resource/ThIST/amianto;http://dbpedia.org/resource/Category:Asbestos;E;silicates;;actinolite| chain silicates| amphibole group| asbestos deposits| sheet silicates| chrysotile| anthophyllite;asbestos;;Asbestos;;;Fibers| Minerals| Toxicology;;;0.38484912579962394;1.556079980219549;1.7089880424359498;1.7089880424359498;0.0357142857142857;0.2222222222222222;0.2222222222222222
508;508;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nesosilicati;http://dbpedia.org/resource/Category:Nesosilicates;E;silicates| orthosilicates;willemite| mullite| humite| andalusite| pyrope| sillimanite| hydrogarnet| andradite| olivine| euclase| hessonite| eulytite| tephroite| chloritoid| topaz| garnet group| braunite| spurrite| coffinite| spessartine| malayaite| almandine| staurolite| hafnon| merwinite| titanite| norbergite| olivine group| zircon| eucryptite| grandidierite| sapphirine| lavenite| phenakite| thorite| dumortierite| kasolite| uranophane| clinohumite| forsterite| monticellite| hydrogrossular| sonolite| datolite| uvarovite| melanite| larnite| garnet| boltwoodite| kyanite| fayalite| chondrodite| gadolinite| peridot| kornerupine;grossular;nesosilicates;;Nesosilicates;;;Silicate minerals;;;0.49075569839669875;0.9613237820427725;1.2681009143959403;2.5108476340985932;0.31999999999999995;0.8888888888888888;0.8888888888888888
509;509;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ciclosilicati;http://dbpedia.org/resource/Category:Cyclosilicates;E;sorosilicates| silicates;dravite| eudialyte| benitoite| osumilite| bertrandite| roedderite| steenstrupine| indialite| lovozerite| scawtite| dioptase| dalyite| phosinaite;;cyclosilicates;;Cyclosilicates;;;Silicate minerals;;;0.49075569839669875;0.9267433870305799;1.2681009143959403;2.4791352999825875;0.0;0.8888888888888888;0.9658119658119657
510;510;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bratislava;http://dbpedia.org/resource/Category:Bratislava;E;Slovakia;;;Bratislava;;Bratislava;;;Cities and towns in Slovakia| Bratislava Region| Capitals in Europe| Wikipedia categories named after populated places in Slovakia| Wikipedia categories named after capitals;;;-1.0;2.165570241599012;3.1815272445904346;3.1815272445904346;0.005780346820809301;1.0;1.0
511;511;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carsismo;http://dbpedia.org/resource/Category:Karst;E;solution features;;stalagmites| blind valley| karst spring| thermokarst| concretions| karren| karst hydrology| caves| swallow hole| stalactites| poljes| sinkholes| geomorphology| natural bridge| pseudokarst| dolines| solution| siphons| karst filling| solution cavities| pocket valley| paleokarst| Lepini Mountains| topography| karstification| shallow depth| underground streams| caverns| karstic lake;karst;;Karst;;;Landforms| Cave geology| Geomorphology| Limestone formations;;;0.2546183034011428;1.2382447093265547;3.4849612256283327;6.044043824982879;0.0;0.2222222222222222;0.37606837606837606
512;512;http://linkeddata.ge.imati.cnr.it/resource/ThIST/speleotema;http://dbpedia.org/resource/Category:Speleothems;E;solution features;;stalagmites| caves| stalactites| geomorphology| speleology;speleothems;;Speleothems;;;Cave geology;;;-0.7802809656253726;2.019270479917903;3.4849612256283327;6.044043824982879;0.0;0.125;0.125
513;513;http://linkeddata.ge.imati.cnr.it/resource/ThIST/argentina;http://dbpedia.org/resource/Category:Argentina;E;South America;S. Juan| Salado basin;Rio Uruguay| ParanÓ River| Gran Chaco| Andes| Patagonian Andes| Rio de la Plata| Patagonia| ParanÓ River Basin| Pampas| Tierra del Fuego| Puna de Atacama| Uruguay River Basin;Argentina;;Argentina;;;Spanish-speaking countries and territories| Federal republics| Countries in South America| Wikipedia categories named after countries;;;13.866360725886555;1.2086713859531149;2.863104410224438;5.509806431570244;0.007518796992481258;1.0;2.0
514;514;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bolivia;http://dbpedia.org/resource/Category:Bolivia;E;South America;La Paz Bolivia;Andes| Titicaca Lake| Amazon River Basin| Andean Orogeny;Bolivia;;Bolivia;;;Spanish-speaking countries and territories| Andean Community| Landlocked countries| Countries in South America| Wikipedia categories named after countries| Republics;;;16.86229531501212;1.1524553176170558;2.863104410224438;5.509806431570244;0.0060606060606061;1.0;2.0
515;515;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brasil;http://dbpedia.org/resource/Category:Brazil;E;South America;Brazilian Shield| ParÓ Brazil| ParanÓ Brasil| Amazonas Brazil| Minas Gerais Brazil;ParanÓ River| Amazonas River| Mato Grosso| Amazon River Basin| Guayanas Massif| ParanÓ River Basin| Guyana Shield| Uruguay River Basin;Brazil;;Brazil;;;Member states of the Community of Portuguese Language Countries| Romance countries and territories| Federal republics| Countries in South America| Wikipedia categories named after countries| Member states of the Union of South American Nations;;;30.20146042072146;1.0433432250691423;2.863104410224438;5.509806431570244;0.0;1.0;2.0
516;516;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cordilleradelosandes;http://dbpedia.org/resource/Category:Andes;E;South America;Venezuelan Andes| Patagonian Andes;Venezuela| Chile| Andean Geosyncline| Perù| Ecuador| Argentina| Bolivia| Colombia| Andean Orogeny;Andes;;Andes;;;Regions of South America| Mountain ranges of South America| Wikipedia categories named after mountain ranges;;;22.640126211735396;1.0318728460830848;2.863104410224438;5.509806431570244;0.0;1.0;2.0
517;517;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyana;http://dbpedia.org/resource/Category:Guyana;E;South America;Georgetown Cayman Islands| Georgetown Guyana;Guayanas Massif| Guyana Shield;Guyana;;Guyana;;;Socialist states| English-speaking countries and territories| Countries in South America| Wikipedia categories named after countries| Republics;;;15.992066298559518;1.1724938599340098;2.863104410224438;5.509806431570244;0.020979020979020935;1.0;2.0
518;518;http://linkeddata.ge.imati.cnr.it/resource/ThIST/patagonia;http://dbpedia.org/resource/Category:Patagonia;E;Chile| South America;Patagonian Andes;Chile| Argentina;Patagonia;;Patagonia;;;Geography of Argentina| Geography of Chile| Ecoregions of Chile| Divided regions| Natural regions of South America| Ecoregions of Argentina;;;25.19663936522759;1.1733850523292073;2.9410825726127485;7.807438016340576;0.014388489208633115;1.0;3.0
519;519;http://linkeddata.ge.imati.cnr.it/resource/ThIST/botswana;http://dbpedia.org/resource/Category:Botswana;E;Southern Africa;Gaborone Botswana;Limpopo River Basin| Zambezi River Basin| Zambezi river| Limpopo River| Kalahari desert;Botswana;;Botswana;;;Member states of the African Union| Countries in Africa| Landlocked countries| States and territories established in 1966| Bantu countries and territories| Member states of the Commonwealth of Nations| Southern African countries| English-speaking countries and territories| Wikipedia categories named after countries| Republics;;;41.985954725273565;1.044024275577444;3.1699564154901503;6.224913221033752;0.0;1.0;2.0
520;520;http://linkeddata.ge.imati.cnr.it/resource/ThIST/appennini;http://dbpedia.org/resource/Category:Apennines;E;Southern Europe;Lucanian Appennines| Campanian Appennines| Umbro-Marchigiano Appennines| Northern Apennines| Tuscanian Emilian Appennines| Sicilian Appennines| Ligurian Apennines| Calabrian Appennines| Central Apennines| Southern Apennines| Abruzzo Appennines;San Marino| San Marino San Marino| Italy| appenninic foredeep| Appennine Orogenesis;Apennines;;Apennines;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
521;521;http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia;http://dbpedia.org/resource/Category:Italy;E;Southern Europe;Tertiary Piedmont Basin| Vico Lake| Veneto Italy| Sardinia Italy| Liguria Italy| Mount Etna Italy| cellular dolomite| Basilicata Italy| Liri River| Molise Italy| Calabria Italy| Isere Valley| Taurus Mountains| Friuli-Venezia Giulia Italy| Campania Italy| Alto Adige| Tirso River| Tuscanian Emilian Appennines| Central Italy| Teramo Italy| Vesuvius| Southern Italy| Abruzzo Italy| Lombardy Italy| Pelagie Islands| Tuscany Italy| Lao River| Apulia Italy| Ferdinandea Island| Reggio Di Calabria Italy| Latium Italy| Stromboli| Isole Eolie| Umbria Italy| Piemonte Italy| Piedmont Prealps| Noce River| Northern Italy| Emilia-Romagna Italy| Marches Italy| marocche;Apennines| Coast Range Italy| Alps| San Marino| San Marino San Marino| Brianconnais Zone| Gelasiano| Valtournenche| Carinthia Austria| Ligurian Sea| Mount Blanc Tunnel| Karst region| Cantabrian| Vesuvius eruption 1944| Lugano Lake| Appennine Orogenesis| Italian geological survey| Noce River;Italy;;Italy;;;Member states of the Council of Europe| Romance countries and territories| Member states of the European Union| Countries in Europe| Southern European countries| Wikipedia categories named after countries| Republics| Italian-speaking countries and territories;;;34.52190729913351;1.0359388540385452;2.46715968041724;4.82548613907941;0.0;1.0;2.0
522;522;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malta;http://dbpedia.org/resource/Category:Malta;E;Southern Europe;Valletta;Mediterranean region| Mediterranean Sea;Malta;;Malta;;;Island countries| States and territories established in 1964| NUTS 1 statistical regions of the European Union| Wikipedia categories named after islands| Archipelagoes of the Mediterranean Sea| Member states of the European Union| Countries in Europe| Southern European countries| English-speaking countries and territories| Wikipedia categories named after countries| Republics;;;44.12784469584619;1.1318508774518499;3.2711917039793734;6.28900854089582;0.002645502645502673;1.0;2.0
523;523;http://linkeddata.ge.imati.cnr.it/resource/ThIST/shqiperia;http://dbpedia.org/resource/Category:Albania;E;Southern Europe;Tirana Albania;Mirdita Zone| Mediterranean region| Dinaridi Alps| Balkan Peninsula| Ionian Zone| Adriatic region;Albania;;Albania;;;Member states of the Organisation internationale de la Francophonie| Balkan countries| Southeastern European countries| Countries in Europe| Southern European countries| Albanian-speaking countries and territories| Wikipedia categories named after countries| Republics;;;31.912182333381356;1.075020126218882;3.082822609877675;5.730322828714936;0.0;1.0;2.0
524;524;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alpi;http://dbpedia.org/resource/Category:Alps;E;Southern Europe| Western Europe;Sau Alps| Atesine Alps| Pelvoux Massif| Central Austrian Alps| Western Alps| Otztal Alps| Swiss Alps| North Austrian Alps| Prealps| Cima d'Asta| Limestone Alps| South Austrian Alps| Karawanken| Vanoise| Bernese Alps| Gailtal Alps| Monte Rosa| Lessini Mountains| Piedmont Alps| Dinaridi Alps| Hohe Tauern| Lechtal Alps| French Alps| Rhaetian Alps| Pusteria Valley| Central Alps| Dolomites| Carnic Alps| Northern Limestone Alps| Julian Alps| Marmolada| Gotthard Massif| Pennine Alps| Eastern Alps| Stubai Alps| Latemar Massif| Orobic Alps;Switzerland| Helvetic Nappes| Alpine Orogeny| Brianconnais Zone| Alpenvorland| Ossola| Insubric Line| Calcari di Gallaneto| alpine-type| Italy| Valtournenche| Slovenia| Penninic Zone| Cevedale Mountain| Austridic nappes| Dauphine| Zona Sesia-Lanzo| Mount Blanc Tunnel| Mindel| Valsugana| Austria| alpine environment| Antigorio Nappe| Cantabrian| Mount Leone| Swiss Molasse Basin| Yugoslavia| Hellenides| France| Sesia Valley| Valtellina| Germany| Pusteria Line| Tavetsch| Liechtenstein| Tonale Line| Savoy| Ortles Massif;Alps;;Alps;;;Geography of Western Europe| Geography of Central Europe| Wikipedia categories named after mountain ranges| Mountain ranges of Europe;;Italy| Germany| Austria| France| Switzerland| Liechtenstein| Slovenia;51.48537684246343;0.806478041858002;2.46715968041724;9.293942865350253;0.015037593984962405;1.0;3.375
