,s,o,KindOfLink,oBT,oNT,oRT,oPrefLabel,oAltLabels,sBT,sNT,sRT,sPrefLabel,sAltLabels
679,http://linkeddata.ge.imati.cnr.it/resource/ThIST/nefrite,http://aims.fao.org/aos/agrovoc/c_16447,E,Kidney diseases,allergic nephritis,,Nephritis,,clinoamphibole| chain silicates| silicates| amphibole group,,jade| greenstone,nephrite,
680,http://linkeddata.ge.imati.cnr.it/resource/ThIST/allofane,http://aims.fao.org/aos/agrovoc/c_15839,E,Clay minerals,,,Allophane,,clay minerals| silicates| sheet silicates,,,allophane,
681,http://linkeddata.ge.imati.cnr.it/resource/ThIST/caolinite,http://aims.fao.org/aos/agrovoc/c_16135,E,Clay minerals,,,Kaolinite,,clay minerals| silicates| sheet silicates,,kaolin,kaolinite,
682,http://linkeddata.ge.imati.cnr.it/resource/ThIST/halloysite,http://aims.fao.org/aos/agrovoc/c_15838,E,Clay minerals,,,Halloysite,,clay minerals| silicates| sheet silicates,,,halloysite,
683,http://linkeddata.ge.imati.cnr.it/resource/ThIST/imogolite,http://aims.fao.org/aos/agrovoc/c_15840,E,Clay minerals,,,Imogolite,,clay minerals| silicates| sheet silicates,,,imogolite,
684,http://linkeddata.ge.imati.cnr.it/resource/ThIST/palygorskite,http://aims.fao.org/aos/agrovoc/c_15837,E,Clay minerals,,,Palygorskite,,clay minerals| silicates| sheet silicates,,,palygorskite,
685,http://linkeddata.ge.imati.cnr.it/resource/ThIST/biotite,http://aims.fao.org/aos/agrovoc/c_32393,E,minerals,,,Biotite,,mica group| silicates| sheet silicates,,heavy minerals,biotite,
686,http://linkeddata.ge.imati.cnr.it/resource/ThIST/quarzo,http://aims.fao.org/aos/agrovoc/c_36852,E,minerals,,,Quartz,,silica minerals| silicates| framework silicates,,quartz veins| conchoidal materials| quartz crystal| chalcedony| light minerals| amethyst| myrmekite| agate| silicate glass| floatstone| smoky quartz| cristobalite,quartz,
687,http://linkeddata.ge.imati.cnr.it/resource/ThIST/arenosol,http://aims.fao.org/aos/agrovoc/c_601,E,Genetic soil types,,,Arenosols,,soils| soil sciences,,FAO-UNESCO soil classification,arenosols,
688,http://linkeddata.ge.imati.cnr.it/resource/ThIST/acrisol,http://aims.fao.org/aos/agrovoc/c_101,E,Genetic soil types,,,Acrisols,Ultisols,soils,,FAO-UNESCO soil classification| tropical environment,Acrisols,
689,http://linkeddata.ge.imati.cnr.it/resource/ThIST/andosol,http://aims.fao.org/aos/agrovoc/c_404,E,Genetic soil types,,,Andosols,Andisols| Andic soils,soils,,soil group,Andosols,
690,http://linkeddata.ge.imati.cnr.it/resource/ThIST/cambisol,http://aims.fao.org/aos/agrovoc/c_1224,E,Genetic soil types,,,Cambisols,,soils,,FAO-UNESCO soil classification,Cambisols,
691,http://linkeddata.ge.imati.cnr.it/resource/ThIST/cernozem,http://aims.fao.org/aos/agrovoc/c_1533,E,Genetic soil types,,,Chernozems,,soils,,Chestnut soils| Zonal soils| soil group,Chernozems,
692,http://linkeddata.ge.imati.cnr.it/resource/ThIST/ferralsol,http://aims.fao.org/aos/agrovoc/c_2858,E,Genetic soil types,,,Ferralsols,Oxisols| Latosols| Laterite soils,soils,,FAO-UNESCO soil classification| subtropical environment| tropical environment,Ferralsols,
693,http://linkeddata.ge.imati.cnr.it/resource/ThIST/fluvisol,http://aims.fao.org/aos/agrovoc/c_3000,E,Genetic soil types,,,Fluvisols,,soils,,FAO-UNESCO soil classification| alluvial plains,Fluvisols,
694,http://linkeddata.ge.imati.cnr.it/resource/ThIST/histosol,http://aims.fao.org/aos/agrovoc/c_3636,E,Genetic soil types,,,Histosols,,soils,,FAO-UNESCO soil classification| organic materials| Bog soils| Hydromorphic soils| soil taxonomy| soil group| peat,Histosols,
695,http://linkeddata.ge.imati.cnr.it/resource/ThIST/kastanozem,http://aims.fao.org/aos/agrovoc/c_4079,E,Genetic soil types,,,Kastanozems,,soils,,Zonal soils| Chernozems| soil group,Chestnut soils,
696,http://linkeddata.ge.imati.cnr.it/resource/ThIST/luvisol,http://aims.fao.org/aos/agrovoc/c_4470,E,Genetic soil types,,,Luvisols,Alfisols,soils,,FAO-UNESCO soil classification| Podzoluvisols| Clay soils| soil group,Luvisols,
697,http://linkeddata.ge.imati.cnr.it/resource/ThIST/planosol,http://aims.fao.org/aos/agrovoc/c_5953,E,Genetic soil types,,,Planosols,,soils,,FAO-UNESCO soil classification| plains| soil group| Intrazonal soils,Planosols,
698,http://linkeddata.ge.imati.cnr.it/resource/ThIST/podzol,http://aims.fao.org/aos/agrovoc/c_6044,E,Genetic soil types,Spodosols,,Podzols,,soils,,FAO-UNESCO soil classification| Zonal soils| podzolization| Podzoluvisols| soil group,Podzols,
699,http://linkeddata.ge.imati.cnr.it/resource/ThIST/ranker,http://aims.fao.org/aos/agrovoc/c_6450,E,Genetic soil types,,,Rankers,,soils,,,Ranker,
700,http://linkeddata.ge.imati.cnr.it/resource/ThIST/regosol,http://aims.fao.org/aos/agrovoc/c_6492,E,Genetic soil types,,,Regosols,,soils,,FAO-UNESCO soil classification,Regosols,
701,http://linkeddata.ge.imati.cnr.it/resource/ThIST/rendzina,http://aims.fao.org/aos/agrovoc/c_6501,E,Genetic soil types,,,Rendzinas,,soils,,soil group| Calcareous soils,Rendzinas,
702,http://linkeddata.ge.imati.cnr.it/resource/ThIST/solonchak,http://aims.fao.org/aos/agrovoc/c_7231,E,Saline soils,,,Solonchaks,,soils,,salinity| FAO-UNESCO soil classification| arid environment| Solonetz soils| soil group| Intrazonal soils,Solonchak soils,
703,http://linkeddata.ge.imati.cnr.it/resource/ThIST/solonetz,http://aims.fao.org/aos/agrovoc/c_7232,E,Genetic soil types,,,Solonetz,,soils,,FAO-UNESCO soil classification| arid environment| Solonchak soils| soil group| Intrazonal soils,Solonetz soils,
704,http://linkeddata.ge.imati.cnr.it/resource/ThIST/spodosol,http://aims.fao.org/aos/agrovoc/c_36874,E,Podzols,,,Spodosols,,soils,,alpine environment| soil taxonomy| soil group,Spodosols,
705,http://linkeddata.ge.imati.cnr.it/resource/ThIST/suoloscheletrico,http://aims.fao.org/aos/agrovoc/c_4389,E,Genetic soil types,,,Lithosols,,soils,,Azonal soils,Lithosols,
706,http://linkeddata.ge.imati.cnr.it/resource/ThIST/vertisol,http://aims.fao.org/aos/agrovoc/c_8199,E,Genetic soil types,,,Vertisols,,soils,,FAO-UNESCO soil classification| soil taxonomy| soil group,Vertisols,
707,http://linkeddata.ge.imati.cnr.it/resource/ThIST/carsismo,http://aims.fao.org/aos/agrovoc/c_33509,E,physiographic features,,,Karst,,solution features,,stalagmites| blind valley| karst spring| thermokarst| concretions| karren| karst hydrology| caves| swallow hole| stalactites| poljes| sinkholes| geomorphology| natural bridge| pseudokarst| dolines| solution| siphons| karst filling| solution cavities| pocket valley| paleokarst| Lepini Mountains| topography| karstification| shallow depth| underground streams| caverns| karstic lake,karst,
708,http://linkeddata.ge.imati.cnr.it/resource/ThIST/argentina,http://aims.fao.org/aos/agrovoc/c_603,E,South America,Rio Negro (Argentina)| Neuquen| Salta| Argentina (Federal District)| Mendoza| San Luis| Cordoba (Argentina)| Tucuman| Chubut| Buenos Aires| Santa Fe (Argentina)| Santa Cruz (Argentina)| Chaco| La Pampa| San Juan (Argentina)| Jujuy| La Rioja| Misiones| Entre Rios| Santiago del Estero| Tierra del Fuego| Formosa (Argentina)| Catamarca,,Argentina,Argentine Republic,South America,S. Juan| Salado basin,Rio Uruguay| ParanÓ River| Gran Chaco| Andes| Patagonian Andes| Rio de la Plata| Patagonia| ParanÓ River Basin| Pampas| Tierra del Fuego| Puna de Atacama| Uruguay River Basin,Argentina,
709,http://linkeddata.ge.imati.cnr.it/resource/ThIST/bolivia,http://aims.fao.org/aos/agrovoc/c_331403,E,South America,,,Bolivia (Plurinational State of),Bolivia| Plurinational State of Bolivia| Republic of Bolivia,South America,La Paz Bolivia,Andes| Titicaca Lake| Amazon River Basin| Andean Orogeny,Bolivia,
710,http://linkeddata.ge.imati.cnr.it/resource/ThIST/brasil,http://aims.fao.org/aos/agrovoc/c_1070,E,South America,Minas Gerais| Amapa| Rio Grande do Norte| Rio Grande do Sul| Pernambuco| Fernando de Noronha| Sao Paulo| Brazil (Federal District)| Santa Catarina| Para| Amazonas (Brazil)| Alagoas| Espirito Santo| Mato Grosso do Sul| Maranhao| Acre (Brazil)| Parana| Mato Grosso| Sergipe| Rio de Janeiro| Ceara| Bahia| Roraima| Goias| Paraiba| Piaui,,Brazil,Federative Republic of Brazil,South America,Brazilian Shield| ParÓ Brazil| ParanÓ Brasil| Amazonas Brazil| Minas Gerais Brazil,ParanÓ River| Amazonas River| Mato Grosso| Amazon River Basin| Guayanas Massif| ParanÓ River Basin| Guyana Shield| Uruguay River Basin,Brazil,
711,http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyana,http://aims.fao.org/aos/agrovoc/c_3445,E,South America,,,Guyana,Republic of Guyana| British Guyana,South America,Georgetown Cayman Islands| Georgetown Guyana,Guayanas Massif| Guyana Shield,Guyana,
712,http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyanefrancaise,http://aims.fao.org/aos/agrovoc/c_3093,E,South America,,,French Guiana,French Guyana,South America,Cayenne French Guiana,Guayanas Massif| Guyana Shield,French Guiana,
713,http://linkeddata.ge.imati.cnr.it/resource/ThIST/pampas,http://aims.fao.org/aos/agrovoc/c_5522,E,grasslands,,,Pampas,,South America,,ParanÓ River| Argentina| ParanÓ River Basin,Pampas,
714,http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriname,http://aims.fao.org/aos/agrovoc/c_7534,E,South America,,,Suriname,Dutch Guyana| Republic of Suriname,South America,Paramaribo Surinam,Guayanas Massif| Guyana Shield,Surinam,
715,http://linkeddata.ge.imati.cnr.it/resource/ThIST/tierradelfuego,http://aims.fao.org/aos/agrovoc/c_7765,E,Argentina,,,Tierra del Fuego,,South America,,Chile| Strait of Magellan| Argentina,Tierra del Fuego,
716,http://linkeddata.ge.imati.cnr.it/resource/ThIST/islasgalapagos,http://aims.fao.org/aos/agrovoc/c_3169,E,Ecuador,,,Galapagos Islands,,South America| Ecuador,,Pacific Ocean,Galapagos Islands,
717,http://linkeddata.ge.imati.cnr.it/resource/ThIST/botswana,http://aims.fao.org/aos/agrovoc/c_1030,E,Southern Africa,,,Botswana,Republic of Botswana,Southern Africa,Gaborone Botswana,Limpopo River Basin| Zambezi River Basin| Zambezi river| Limpopo River| Kalahari desert,Botswana,
718,http://linkeddata.ge.imati.cnr.it/resource/ThIST/appennini,http://aims.fao.org/aos/agrovoc/c_1325247401429,E,mountain ranges,,,Apennines,Apennine Mountains,Southern Europe,Lucanian Appennines| Campanian Appennines| Umbro-Marchigiano Appennines| Northern Apennines| Tuscanian Emilian Appennines| Sicilian Appennines| Ligurian Apennines| Calabrian Appennines| Central Apennines| Southern Apennines| Abruzzo Appennines,San Marino| San Marino San Marino| Italy| appenninic foredeep| Appennine Orogenesis,Apennines,
719,http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia,http://aims.fao.org/aos/agrovoc/c_4026,E,Southern Europe,Sicily| Tuscany| Latium| Calabria| Marches (Italy)| Veneto| Trentino Alto Adige| Campania| Valle d'Aosta| Piedmont| Lombardy| Friuli Venezia Giulia| Abruzzi| Umbria (Italy)| Apulia| Basilicata| Sardinia| Liguria| Emilia Romagna| Molise,,Italy,Italian Republic,Southern Europe,Tertiary Piedmont Basin| Vico Lake| Veneto Italy| Sardinia Italy| Liguria Italy| Mount Etna Italy| cellular dolomite| Basilicata Italy| Liri River| Molise Italy| Calabria Italy| Isere Valley| Taurus Mountains| Friuli-Venezia Giulia Italy| Campania Italy| Alto Adige| Tirso River| Tuscanian Emilian Appennines| Central Italy| Teramo Italy| Vesuvius| Southern Italy| Abruzzo Italy| Lombardy Italy| Pelagie Islands| Tuscany Italy| Lao River| Apulia Italy| Ferdinandea Island| Reggio Di Calabria Italy| Latium Italy| Stromboli| Isole Eolie| Umbria Italy| Piemonte Italy| Piedmont Prealps| Noce River| Northern Italy| Emilia-Romagna Italy| Marches Italy| marocche,Apennines| Coast Range Italy| Alps| San Marino| San Marino San Marino| Brianconnais Zone| Gelasiano| Valtournenche| Carinthia Austria| Ligurian Sea| Mount Blanc Tunnel| Karst region| Cantabrian| Vesuvius eruption 1944| Lugano Lake| Appennine Orogenesis| Italian geological survey| Noce River,Italy,
720,http://linkeddata.ge.imati.cnr.it/resource/ThIST/malta,http://aims.fao.org/aos/agrovoc/c_4548,E,Southern Europe,,,Malta,,Southern Europe,Valletta,Mediterranean region| Mediterranean Sea,Malta,
721,http://linkeddata.ge.imati.cnr.it/resource/ThIST/sicilia,http://aims.fao.org/aos/agrovoc/c_7052,E,Italy,,,Sicily,,Southern Europe,Madonie Mountains| Mount Etna Italy| Agrigento Italy| Aragona Italy| Aragon Spain| Sicilian Appennines| Catania Italy| Vulcano| Palermo Italy| Imera River Valley| Stromboli| Isole Eolie| Trapani Italy| Monte Cane| Mustigarufi,Mufara Formation| Levanzo Island| Scisti e Marne a Fucoidi| Gelasiano| Mount Etna eruption 1974| Lattimusa| Trubi| Peloritani Mountains| Mount Etna eruption 1910| Filicudi Island| Mediterranean region| Noto Valley| Noto Formation| Maghrebide mountains| Egadi Islands| Sciacca Formation| Sicilidi tectonic units| Formazione Gessoso Solfifera| Mount Etna eruption 1886| Lercara formation| Favignana Island| Mount Etna eruption 1983| Messina earthquake 1908,Sicily Italy,
722,http://linkeddata.ge.imati.cnr.it/resource/ThIST/trentinoaltoadige,http://aims.fao.org/aos/agrovoc/c_7890,E,Italy,,,Trentino Alto Adige,,Southern Europe,Trento Italy| Garda Lake| Benaco| Predazzo Italy| Merano Italy| Bolzano Italy| Latemar Massif,Atesine Alps| Formazione di Werfen| Verrucano Lombardo| Dolomia della Mendola| Otztal Alps| Marmolada Glacier| Dolomia del Wetterstein| Calcescisti con Pietre Verdi| Calcare di Recoaro| Scaglia Grigia| Arenarie di Val Gardena| Cevedale Mountain| Scaglia Cinerea| Formazione di Wengen| Granodiorite del Monte Sabion| Calcare di Medolo| Calcare di Esino| Marne di Priabona| Formazione di Collio| Formazione di Dont| Dolomia Principale| Tufi a Pachycardie| Vulcaniti Atesine| Scaglia| Granito di Bressanone| Formazione a Bellerophon| Calcare del Latemar| Tonalite dell'Adamello| Formazione di San Cassiano| Scaglia Rossa| Granito di Cima d'Asta| Brenta-Bacchiglione River Basin| Encrinite di Fanes Piccola| Brenta River| Formazione del Contrin| Conglomerato di Richtofen| Calcare di Monte Spitz| Formazione Muschelkalk| Calcare di Morbiac| Formazione di Duerrenstein| Verrucano Alpino| Buntsandstein| Rosso Ammonitico Veronese| Biancone| Servino| Dolomia a Conchodon,Trentino-Alto Adige Italy,
723,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lazio,http://aims.fao.org/aos/agrovoc/c_4223,E,Italy,,,Latium,,Italy| Southern Europe,Rome Italy| Latina Italy| Rieti Italy| Abruzzo National Park| Alban Hills| Mainarde Mountain| Alatri Italy,"Valnerina| Tufo Grigio Campano| Maiolica| Nera River| Formazione dei Diaspri| Maremma| Scisti e Marne a Fucoidi| Tevere River Basin| Tronto River Basin| Calcare Massiccio| Scisti Policromi| Monte Serrone Marls| Liri-Garigliano-Volturno River Basin| Sacco river, Italy| Sabina| Scaglia Toscana| Fiora River Basin| Tronto River| Meta Mountains| Torrice Sandstones| Formazione Marnoso-arenacea| Macco| magmatic province| Pietraforte| Abruzzo earthquake 1984| Fiora River| Bisciaro| Laga Mountains| Scisti e Marne a Posidonomya| Scaglia Appenninica| Castelvetere Formation| Macigno| Central Apennines| Abruzzo Appennines| Rosso Ammonitico Marchigiano",Latium Italy,
724,http://linkeddata.ge.imati.cnr.it/resource/ThIST/liguria,http://aims.fao.org/aos/agrovoc/c_4330,E,Italy,,,Liguria,,Italy| Southern Europe,Savona Italy| La Spezia Italy| Imperia Italy,Formazione di Testico| Formazione dei Diaspri| Formazione di Molare| Calcari di Gallaneto| Genoa Italy| Flysch ad Elmintoidi| Ligurian Sea| Alberese| Northern Apennines| Magra River Basin| Scaglia Toscana| Formazione della Verruca| Ofioliti del Monte Beigua| Calcare Cavernoso| Dolomia Principale| Calcari di Monte Caio| La Spezia Italy| Calcari di Ubaga| Quarziti di Monte Bignone| Formazione di La Spezia| Arenarie di Bordighera| Calcari a Calpionelle| Ligurian Apennines| Scaglia Appenninica| Verrucano Appenninico| Formazione dei Galestri| Macigno| Liguria earthquake 1887| Argille a Palombini| Ligurian Alps,Liguria Italy,
725,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lombardia,http://aims.fao.org/aos/agrovoc/c_4426,E,Italy,,,Lombardy,,Italy| Southern Europe,Lambro River| Pavia Italy| Garda Lake| Benaco| Valcamonica| Sondrio Italy| Trompia Valley| Lecco Italy| Serio Valley| Bernina Mount| Brescia Italy| Orobic Alps,Verrucano Lombardo| Maiolica| Formazione dei Diaspri| Zona Ceneri| Dolomia del Wetterstein| Gneiss del Monte Tonale| Formazione di Sogno| Calcare di Recoaro| Arenarie di Val Gardena| Corso Rosso di Botticino| Broccatello| Formazione di Wengen| Calcare di Medolo| Calcare di Esino| Zona Sesia-Lanzo| Formazione di Bellano| Serpentine della Val Malenco| Conglomerato Basale Formazione| Scisti dei Laghi| Formazione di Collio| Secchia River| Dolomia Principale| Breno Formation| Ranzano Formation| Selcifero Lombardo| Po River Basin| Ceppo dell'Adda| Scaglia| Formazione a Bellerophon| Tonalite dell'Adamello| Formazione di San Cassiano| Scaglia Rossa| Calcare di Perledo-Varenna| Flysch di Monte Cassio| Calcare Selcifero Lombardo| Calcare di Camorelli| Calcare Metallifero Bergamasco| Granodiorite della Val Masino| Secchia river basin| Calcari a Calpionelle| Complesso Caotico| Verrucano Alpino| Domaro Limestone| Rosso Ammonitico Lombardo| Rezzato Encrinite| Formazione Gessoso Solfifera| Gabbro di Sondalo| Cremona Italy| Argille a Palombini| Biancone| Servino| Formazione di Castro Sebino| Ortles Massif| Calcare di Moltrasio| Dolomia a Conchodon,Lombardy Italy,
726,http://linkeddata.ge.imati.cnr.it/resource/ThIST/piemonte,http://aims.fao.org/aos/agrovoc/c_5867,E,Italy,,,Piedmont,,Italy| Southern Europe,Lanzo Massif| Turin Italy| Villafranca d'Asti Italy| Verbania Italy| Stura Valley| Canavese| Acceglio Italy| Ivrea Italy| Monviso| Cuneo Italy| Vercelli Italy| Asti Italy,Zona Ceneri| Formazione di Molare| Visone Formation| Calcescisti con Pietre Verdi| Argentera Massif| Zona Sesia-Lanzo| Dora-Maira Massif| Aosta Italy| Scisti dei Laghi| Ofioliti del Monte Beigua| Dolomia Principale| Ranzano Formation| Po River Basin| Ceppo dell'Adda| Monte Piano Marls| Sienite di Biella| Graniti dei Laghi| Gran Paradiso Massif| Tessin River| Flysch di Monte Cassio| Cuneo Italy| Sesia Valley| Zona delle Pietre Verdi di Gastaldi| Complesso Caotico| Marne a Pteropodi| Ligurian Apennines| Verrucano Alpino| Maritime Alps| Pianfolco Formation| Liguria earthquake 1887| Formazione Gessoso Solfifera| Terre Nere| Argille a Palombini| Sesia River,Piemonte Italy,
727,http://linkeddata.ge.imati.cnr.it/resource/ThIST/sardegna,http://aims.fao.org/aos/agrovoc/c_6814,E,Italy,,,Sardinia,,Italy| Southern Europe,Alghero Italy| Nuoro Italy| Sassari Italy| Orosei Italy,Conglomerati Basali Sardi| Escalaplano Formation| Mediterranean region| Rio su Luda Formation| Verrucano Sardo| Tacchi| Caprera Island| Punta su Nuraxi Formation| Nuoro Italy| Formazione Muschelkalk| Buntsandstein| Metallifero Sardo,Sardinia Italy,
728,http://linkeddata.ge.imati.cnr.it/resource/ThIST/toscana,http://aims.fao.org/aos/agrovoc/c_8024,E,Italy,,,Tuscany,,Italy| Southern Europe,Pisa Italy| Massa Carrara Italy| Florence Italy| Grosseto Italy| Arezzo Italy| Livorno Italy| Siena Italy| Lucca Italy| Orbetello Lagoon,"Calcari ad Entrochi| Maiolica| Formazione dei Calcari Palombini| Formazione dei Diaspri| Tevere River Basin| Calcare Massiccio| Mount Cimone| Limano Cherty Limestone| Scisti Policromi| Granodiorite del Monte Capanne| Palmarola Island| Umbro-Marchigiano Appennines| Monte Cervarola Sandstones| Flysch ad Elmintoidi| Portoro| Brecce e conglomerati di Asciano| Northern Apennines| Magra River Basin| Scaglia Toscana| Brecce di Seravezza| Formazione della Verruca| Tuscanian Emilian Appennines| Tiber Valley| Zannone Island| Calcare Cavernoso| Grezzoni| Fiora River Basin| Calcare di Rosignano| Formazione della Pania di Corfino| Formazione Marnoso-arenacea| Pietraforte| Granito dell'Isola del Giglio| Formazione di La Spezia| Calcari a Calpionelle| Scaglia Appenninica| Verrucano Appenninico| Formazione dei Galestri| Macigno| Central Apennines| Granito di Montecristo| Val di Lima Cherty Limestone| Reno River,Italy| Panchina| Rosso Ammonitico Marchigiano| Argille a Palombini| Calcari e Marne a Posidonia",Tuscany Italy,
