;Unnamed: 0;Unnamed: 0.1;s;o;KindOfLink;oBT;oNT;oRT;oPrefLabel;oAltLabels;sBT;sNT;sRT;sPrefLabel;sAltLabels;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim
562;562;562;http://linkeddata.ge.imati.cnr.it/resource/ThIST/filosofia;http://eurovoc.europa.eu/2369;E;social sciences;;philosophy of law| political philosophy;philosophy;;;;creationism;philosophy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.440892098500626e-16;0.0;0.0;0.0;1.0;1.0;1.0;-0.10885561673716418;1.783966531669316;2.6942399631419187;2.6942399631419187;0.02564102564102566;0.18181818181818174;0.18181818181818174
563;563;563;http://linkeddata.ge.imati.cnr.it/resource/ThIST/finanziamento;http://eurovoc.europa.eu/1000;E;;;financing of aid| loan;financing;;;;;financing;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
564;564;564;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fisicanucleare;http://eurovoc.europa.eu/2376;E;physical sciences;;nuclear chemistry| nuclear technology| nuclear energy;nuclear physics;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
565;565;565;http://linkeddata.ge.imati.cnr.it/resource/ThIST/foca;http://eurovoc.europa.eu/6406;E;marine mammal;;;seal;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
566;566;566;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fondalemarino;http://eurovoc.europa.eu/1050;E;marine environment;;oceanography| resources of the sea| exploitation of the sea-bed| exploitation of the seas;sea-bed;deep sea-bed;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
567;567;567;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fondomonetariointernazionale;http://eurovoc.europa.eu/1043;E;UN specialised agency;;international monetary system;International Monetary Fund;IMF;;;financial associations| economics| international cooperation| United Nations| World Bank;International Monetary Fund;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5192047175381935;0.0;2.428288299314668;6.870906115756696;1.0;1.0;3.0;8.395041458795157;1.0413435276997445;3.2482641427162338;20.587765978976396;0.0;1.0;2.7286324786324787
568;568;568;http://linkeddata.ge.imati.cnr.it/resource/ThIST/foresta;http://eurovoc.europa.eu/1063;E;;;arboriculture| wood product| wooded area;forest;woodland;;;taiga environment| soils| forestry| revegetation| yields| wilderness areas| deforestation| trees;forests;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.64597084559583;1.4690078976144008;3.0584785369862684;25.93306720065205;0.01041666666666663;0.8;2.382692307692308
569;569;569;http://linkeddata.ge.imati.cnr.it/resource/ThIST/formazioneprofessionale;http://eurovoc.europa.eu/1074;E;;;professional qualifications| personal development| vocational education| European Training Foundation| trans-European network| recognition of vocational training qualifications| adult education| integrated development programme| vocational retraining| Cedefop;vocational training;sandwich training| pre-vocational training| distance training| manpower training| e-training;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570;570;570;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fosfato;http://eurovoc.europa.eu/3760;E;non-metallic ore;;chemical compound;phosphate;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571;571;571;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fosforo;http://eurovoc.europa.eu/2372;E;chemical element;;;phosphorus;;;P-32;chemical elements| fertilizers| soils| siderophile elements| KREEP;phosphorus;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572;572;572;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotochimica;http://eurovoc.europa.eu/2373;E;chemistry;;;photochemistry;;;;photosynthesis| geochemistry;photochemistry;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
573;573;573;http://linkeddata.ge.imati.cnr.it/resource/ThIST/frutto;http://eurovoc.europa.eu/1115;E;;;fruit juice| fruit product| fruit-growing| early fruit and vegetables;fruit;;;;soils| yields;fruits;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5478605695640315;1.6772377015033444;2.410313895019664;4.764922616141291;0.01449275362318836;0.2;0.3666666666666666
574;574;574;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fusionenucleare;http://eurovoc.europa.eu/1123;E;nuclear technology;;plasma physics| Joint European Torus| nuclear energy;nuclear fusion;thermonuclear fusion;;;melting| fission;fusion;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28548074877026364;0.8880793877053715;1.7761694324060224;1.7761694324060224;0.0714285714285714;1.0;1.0;3.0370389871118815;1.3440946594033616;2.4482564829183118;4.858027842369512;0.0;0.2857142857142857;0.4285714285714286
575;575;575;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gas;http://eurovoc.europa.eu/1139;E;fuel;;propane gas| gas appliance| butane| natural gas| gas supply;gas;blast-furnace gas| gaseous fuel| coke-oven gas;;;phase equilibria| effusion| soil gases| hydrogen sulfide| gasification| nitrous oxide| pyromagma| sublimates| solfataras| natural gas| gas inclusion| gaseous phase| pneumatolysis| oil-gas interface| mining geology| noble gases| Darcy's law| gas chromatography| fluid inclusions| volatilization| fumaroles| magmas| nuees ardentes;gases;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5972506623116293;0.9304437041282652;0.9304437041282652;0.9304437041282652;0.6;0.6;0.6;79.9057058026263;0.8280611027206034;3.0799445425644905;98.51964718432586;0.015243902439024404;1.0;10.37051282051282
576;576;576;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gasolio;http://eurovoc.europa.eu/3772;E;motor fuel;;diesel engine;diesel fuel;diesel oil;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
577;577;577;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geminazione;http://eurovoc.europa.eu/5323;E;social life;;;twinning;town twinning;;;Baveno twin law| epitaxy| twinning plane| crystal growth| lattice;twinning;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
578;578;578;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geniocivile;http://eurovoc.europa.eu/1145;E;public works;;engineering structure;civil engineering;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
579;579;579;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geochimica;http://eurovoc.europa.eu/1147;E;geology;;chemistry;geochemistry;;;Ar/Ar| organic geochemistry| isotope geochemistry| lithogeochemistry;reduction| polymerization| chemical elements| phase equilibria| chemical ratios| potassium ion| electrolytes| sinks| abundance| chelation| condensation| precious metals| enrichment| stoichiometry| carbon dioxide| thermodynamic properties| mineral exploration| ammonium| solid phase| pH| interference| photosynthesis| bicarbonate ion| fluid phase| devitrification| chemical fractionation| enthalpy| organo-metallics| fugacity| mineral deposits| kinetics| clarke| cyanides| free energy| complexing| catalysis| concentration| water of dehydration| precipitation| metals| crystal chemistry| dimethyl sulfide| buffers| stability| chemical reactions| hydroxyl ion| hydrochemistry| geochronology| organic materials| physicochemical properties| calcium ion| saturation| GEOSECS| background level| diffusivity| sodium chloride| chemical analysis| aqueous solutions| geologic thermometry| geochemical profiles| photochemistry| migration of elements| mobilization| luminescence| biochemistry| cations| calcium carbonate| environmental geology| volatiles| suspension| absolute age| water vapor| isotherms| chemical dispersion| geochemical cycle| paleosalinity| magnesium ion| electrolysis| electro-osmosis| fixation| flocculation| Kirchhoff integral| nitrous oxide| pollution| ion exchange| paleotemperature| geochemical anomalies| halmyrolysis| solubility| alkalinity| residence time| crystallography| crystal growth| paleomagnetism| pyrolysis| analytical method| partition coefficients| sorption| coupling| dilution| prospecting| chemical properties| anions| weathering| nitrate ion| mineral deposits genesis| combustion| ammonia compound| sodium hydroxide| meteorites| carbonate ion| solution| spectra| partitioning| desorption| specific heat| cation exchange capacity| iron-rich composition| geochemical indicators| gaseous phase| fractionation| solutions| mass transfer| diffusion| absorption| calcium sulfate| geochemical barriers| dehydration| adsorption| inclusions| geochemical methods| isotopes| thermochemical properties| respiration| solutes| alanine| cosmochemistry| valency| modal analysis| standard materials| segregation| leaching| Eh| atmosphere| reagents| water of crystallization| leachate| centrifuge methods| metasomatism| calcium chloride| biogeochemical methods| water| osmosis| basin analysis| fluid inclusions| ions| phosphate ion| sublimation| sulfate ion| hydrolysis| volatilization| oxidation| electrochemical properties| sodium ion| trace metals| denitrification| hydration| chemostratigraphy| dissociation| paleoatmosphere| spectroscopy| geologic barometry| equations of state| hydrofluoric acid| carboxylic acids| metamorphism| leakage anomalies| ground water| alumina| sea water| metamorphic rocks;geochemistry;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;45.77238168610965;0.9953889085558608;2.8929067754599984;426.8091782500158;0.0;1.0;19.863512957630586
580;580;580;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geodesia;http://eurovoc.europa.eu/8438;E;geophysics;;;geodesy;geodetic measurement| geodetics| measuring the earth| earth measurement| measurement of the earth;;;neotectonics| triangulation| tilt| theodolite| sea-level changes| measurement| applied geology| Geosat| strainmeters| geophysics| cartography| geophysical methods| latitude| geodetic coordinates| maps| coordinates| laser ranging| solid-earth geophysics| gravity field| geomorphology| prospecting| magnetic anomalies| Laplace transformations| lunar laser ranging| coordinate systems| ellipticity| geoid| Earth| altimetry| deformation| figure of Earth| very long baseline interferometry| exploration| geophysical surveys| topography| gravity anomalies| geodetic networks| Earth tides| geotraverses| harmonics| leveling| seismology| isostasy| trilateration;geodesy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
581;581;581;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geofisica;http://eurovoc.europa.eu/1152;E;geology;;physical sciences;geophysics;geophysical survey| geophysical study;;earthquakes| gravimeters| geomagnetism| multidomains;applied geophysics| meteorology| diamond anvil cells| kinetics| seismic prospecting| dynamos| mathematical geology| applied geology| geodesy| geophysical methods| heat flow| elastic constants| reflection methods| adiabatic demagnetization| direct problem| elastic properties| solid-earth geophysics| paleomagnetism| raypaths| inverse problem| dilatancy| structural analysis| demagnetization| Vesuvius Observatory Italy| geology| observatories| Earth| deformation| atmosphere| elastic materials| alternating field demagnetization| geophysical surveys| core| crust| Earth tides| tectonophysics| deep seismic sounding| chemical demagnetization| thermal demagnetization| refraction methods| seismology;geophysics;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.3306690738754696e-16;0.0;0.0;0.0;1.0;1.0;1.0;19.033660577171226;1.1741122437802245;2.766622301587671;142.02945613993626;0.0014347202295552641;0.625;6.158164058164058
582;582;582;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografia;http://eurovoc.europa.eu/1148;E;earth sciences;;;geography;;;;isthmus| biogeography| regional| geomorphology| paleogeography;geography;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
583;583;583;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografiaeconomica;http://eurovoc.europa.eu/1149;E;geography;;;economic geography;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
584;584;584;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografiapolitica;http://eurovoc.europa.eu/1150;E;geography;;political science| geopolitics;political geography;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
585;585;585;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografiaregionale;http://eurovoc.europa.eu/6389;E;geography;;;regional geography;regional study| regional analysis;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
586;586;586;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografiastorica;http://eurovoc.europa.eu/7360;E;geography;;;historical geography;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
587;587;587;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografiaumana;http://eurovoc.europa.eu/6388;E;geography;;;human geography;anthropogeography;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
588;588;588;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geologia;http://eurovoc.europa.eu/1151;E;earth sciences;;;geology;tectonics| geological survey| geological study;;areal geology| urban geology| mathematical geology| economic geology| applied geology| extraterrestrial geology| surficial geology| military geology| structural geology| environmental geology| marine geology| petroleum geology| historical geology| elementary geology| mining geology| physical geology| lunar geology;stratigraphy| creationism| bibliography| paleontology| geophysics| medical geology| meetings| libraries| actualism| education| popular geology| current research| geotechnics| geologists| associations| collections| catalogs| museums| glossaries| research;geology;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
589;589;589;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tettonica;http://eurovoc.europa.eu/1151;N;earth sciences;;;geology;tectonics| geological survey| geological study;;neotectonics| extension tectonics| salt tectonics| axial-plane structures| cover tectonics| global tectonics| basement tectonics| superposed tectonics| thin-skinned tectonics| inversion tectonics| gravity tectonics| seismotectonics| compression tectonics| imbricate tectonics| vertical movements| intraplate tectonics| thermotectonics| fault planes| tangential tectonics| transversal tectonics;foliation| epeirogeny| meteor craters| Nevadan Orogeny| autochthons| breccia| volcanology| basin range structure| fault breccia| Alpine Orogeny| shields| suture zones| intraplate processes| Himalayan Orogeny| back-arc basins| faults| continental margin| pull-apart basins| stacking| Acadian Phase| orogenic belts| tectonic breccia| virgations| tectonosphere| tectonic units| sedimentary cover| subsidence| Hercynian Orogeny| alpine-type| volcanotectonics| vertical displacements| structural setting| metamorphic core complexes| terranes| mobile belts| exhumation| thrust faults| isostatic rebound| oroclines| uplifts| orogeny| allochthons| geanticlines| tectogenesis| rifts| horizontal movements| shear zones| undation| deep-seated structures| vergence| structural geology| post-tectonic processes| plate tectonics| basins| continental drift| nappes| atectonic processes| lineation| Pan-African Orogeny| transtensional tectonics| gravity sliding| taphrogeny| basement| Appalachian Phase| crustal thinning| miogeosynclines| Cimmerian Orogeny| intracratonic basins| glaciotectonics| geodynamics| ophiolite complexes| cratons| oceanization| accretionary wedges| Appennine Orogenesis| Cordilleran Orogeny| structural analysis| Assyntic Orogeny| seismic hazard| folds| decollement| thrust sheets| tectonic phase| Cadomian Orogeny| geosynclines| syntectonic processes| windows| forelands| seismotectonic maps| transpression| brittle deformation| lineaments| mobility| fractures| deformation| eugeosynclines| aulacogens| fold belts| tectonic elements| tectonic wedges| klippen| Laramide Orogeny| tectonic platforms| supracrustals| crust| accretion| basin inversion| tectonophysics| crustal shortening| synsedimentary processes| Alleghany Orogeny| exotic terranes| continental accretion| Antler Orogeny| overthrust faults| tectonostratigraphic units| tectonic maps| fold and thrust belts| foreland basins| volcano-tectonic depression| Andean Orogeny| isostasy| fore-arc basins| Asturian Orogeny;tectonics;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.43628439134433217;2.1166091169155012;2.1166091169155012;2.1166091169155012;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0
590;590;590;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geomorfologia;http://eurovoc.europa.eu/6390;E;earth sciences;;;geomorphology;morphology of the earth;;geomorphologic effects;surficial geology maps| neotectonics| rockslides| wadis| taiga environment| stalagmites| meteor craters| wetlands| marine erosion| pediplains| reefs| soil erosion| semi-arid environment| bogs| marshes| periglacial environment| slumping| boulder trains| bedforms| degradation| relief exposure| deltas| lava tubes| glacial lakes| beaches| mud volcanoes| salt marshes| liquefaction| tributaries| craters| soils| sea-level changes| thermokarst| arid environment| underground cavities| braided streams| tundra| paleorelief| astroblemes| stream capture| mass movements| glacial features| littoral erosion| ponds| boulders| alluvial plains| bays| drainage patterns| eskers| hills| cratering| aerial photography| impact features| karren| bars| terrains| buried channels| hydrology| buried valleys| erosion| avalanches| exhumation| solution features| limnology| marine terraces| karst hydrology| applied geology| playas| lava fields| corrosion| landscapes| cuestas| lacustrine features| wave-cut platforms| caves| potholes| volcanoes| swallow hole| tidal channels| geodesy| geomorfologic evolution| shore features| cartography| physiographic maps| continental dunes| surficial geology| hummocks| shatter cones| debris flows| coastal dunes| maars| beach ridges| stalactites| landform evolution| relief inversion| mudslides| patterned ground| glacis| longshore bars| cauldrons| inlets| polygons| barchans| streams| calderas| floodplains| surface features| stream order| river terraces| plains| landform description| waterfalls| savannas| maps| mountains| slopes| environmental geology| coastal plains| permafrost| levees| poljes| volcanic necks| colluvium| kames| tors| disarray| lagoons| depressions| karst| sinkholes| inselbergs| debris| lava channels| exfoliation| gullies| watersheds| uplands| quantitative geomorphology| berms| denudation| weathering| pseudokarst| dolines| tidal inlets| furrows| wind action| estuaries| glaciotectonics| cascades| divides| bend| eolian features| solifluction| Rijeka Croatia| rivers| impact craters| sedimentology| creep| karst filling| morphogenesis| landforms| tidal flats| channel geometry| arroyos| desertification| steppes| swamps| capes| pediments| point bars| spits| glacial environment| solution cavities| extinct lakes| drumlins| physiographic provinces| deposition| coastlines| benches| geomorphologic maps| forelands| cinder cones| landslides| shorelines| yardangs| lakes| dry valleys| mesas| erosion features| lava lakes| cryptoexplosion features| bluffs| rockfalls| loop| debris cones| impacts| frost action| sand boils| meanders| valleys| paleokarst| talus slopes| cliffs| natural curiosities| earthflows| dunes| ice-marginal features| mud banks| rapids| water erosion| peneplains| barrier beaches| topography| wind erosion| muskegs| karstification| slope stability| klippen| erosion cycle| speleology| erosion surfaces| deserts| loess| fjords| digital terrain models| shoals| badlands| planation| speleothems| congelifraction| collapse| ecology| domes| underground streams| aggradation| environment| tectonic controls| scarps| glacial geology| morphometry| glacial erosion| etching| morphostructures| waterways| chimneys| volcanic features| highlands| alluvial fans| paleogeography| geography| riverbed| isostasy| canyons| caverns| meromictic lakes| terrain classification| fluvial features| mangrove swamps| channels;geomorphology;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
591;591;591;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gestione;http://eurovoc.europa.eu/1154;E;;;work study;management;;;;regulations| national policy| planning| corporate policy| water management| land use| shorelines| soil management| soil treatment| basin management;management;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5823921523148465;1.902828742203437;3.1453528425410706;45.703741856060134;0.006802721088435382;0.25;1.5555555555555554
592;592;592;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ghiaccio;http://eurovoc.europa.eu/1169;E;water;;;ice;;;;periglacial features| oxides| glacial features| thawing| hydrology| sea ice| snow| ice lenses| ice rafting| frozen ground| meltwater| permafrost| ice fields| glaciers| rock glaciers| ground ice| water| hydrosphere| erosional channel;ice;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
593;593;593;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ghisa;http://eurovoc.europa.eu/1059;E;iron and steel product;;;cast-iron;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
594;594;594;http://linkeddata.ge.imati.cnr.it/resource/ThIST/giacimentodigas;http://eurovoc.europa.eu/6699;E;gas;;oilfield;gas field;gas deposits;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
595;595;595;http://linkeddata.ge.imati.cnr.it/resource/ThIST/giacimentominerario;http://eurovoc.europa.eu/3747;E;mining industry;;;ore deposit;mineral deposit| mineral seam| stratum;;positive ore;ore beneficiation| quartz veins| phase equilibria| epithermal processes| supergene processes| kuroko-type deposits| hypothermal processes| bauxitization| hydrothermal processes| geochemical controls| minerogenesis| porphyry molybdenum| enrichment| mineral exploration| geomorphologic controls| lenses| impregnated deposits| metallogenic maps| lithologic controls| skarn| blind deposits| alpine-type| mining| sedimentary processes| telethermal processes| besshi-type deposits| kupferschiefer-type deposits| mantos| economic geology| possibilities| metamorphic processes| host rocks| potential deposits| geochemistry| low-grade| cyprus-type deposits| metallogenic provinces| mississippi valley-type deposits| syngenesis| metallotects| stratiform deposits| localization| unconformity-type deposits| paleogeographic controls| veins| greisen| seams| endogene processes| laterization| exogene processes| discoveries| diwa-type deposits| roll-type| genesis| porphyry copper| weathering| controls| mineral deposits genesis| hypabyssal processes| exhalative processes| haloes| stockwork deposits| cementation deposits| stratabound deposits| metallogeny| massive deposits| epigene processes| mineral resources| pneumatolysis| stratigraphic controls| mining geology| inclusions| isotopes| ore reflectivity| sandstone-type deposits| oxidation zone| gitology| detrital deposits| podiform deposits| ore-forming fluids| structural controls| wall-rock alteration| metasomatism| nuggets| hydrogeological controls| fluid inclusions| residual deposits| sublimation| metallogenic epochs| algoma-type deposits| carlin-type deposits| igneous processes| mesothermal processes| sulfide zone| mineralization| high-grade| lithogeochemistry| paragenesis| ore bodies| leakage anomalies| placers| gangue;mineral deposits;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1967039781787052;0.7940483786637387;2.1796316240286884;4.1001887425201895;0.0;0.875;0.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
596;596;596;http://linkeddata.ge.imati.cnr.it/resource/ThIST/giardinozoologico;http://eurovoc.europa.eu/6121;E;leisure park;;protected species;zoo;zoological garden;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
597;597;597;http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfo;http://eurovoc.europa.eu/1171;E;maritime area;;;gulf;bay;;;bays| shore features| coastlines| shorelines| fjords;gulf;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
598;598;598;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guam;http://eurovoc.europa.eu/1289;E;Mariana Islands| countries of the Pacific Community;;United States;Guam;Territory of Guam| Island of Guam;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
599;599;599;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guida;http://eurovoc.europa.eu/5311;E;document;;;guide;user's guide| instruction manual| user manual;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600;600;600;http://linkeddata.ge.imati.cnr.it/resource/ThIST/habitat;http://eurovoc.europa.eu/1221;E;;;human geography;habitat;human settlement| human habitat;;;biotopes| fossils| wilderness areas| ecology| environment;habitat;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.70473730281642;1.636532275446212;2.8136220967880567;14.959565243007786;0.0;0.2;0.5131313131313132
601;601;601;http://linkeddata.ge.imati.cnr.it/resource/ThIST/hongkong;http://eurovoc.europa.eu/1254;E;Far East| APEC countries;;;Hong Kong;Hong Kong Special Administrative Region| Hong Kong (China)| Hong Kong Special Administrative Region of the People’s Republic of China| Hong Kong SAR;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
602;602;602;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeno;http://eurovoc.europa.eu/1275;E;chemical element;;hydrogen production;hydrogen;;;deuterium| tritium| D/H;chemical elements| stable isotopes| isotopes;hydrogen;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;1.5912130726797924;1.5285699729455229;2.4458631609320465;10.925474951157872;0.04545454545454541;0.25;0.7
603;603;603;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeologia;http://eurovoc.europa.eu/1276;E;geology;;groundwater;hydrogeology;;;groundwater level| drilling equipment| isopiestic map| storage coefficient| surficial aquifers;radioactive tracers| hydraulic gradients| reservoirs| dye tracers| fluorimetry| regulations| surface water| hydrogeologic maps| hydrology| hydrochemistry| pumping| thermal waters| flowmeters| swallow hole| artesian waters| streams| phreatic water| transmissivity| springs| unsaturated zone| aquifers| hydrological methods| spring| dolines| water resources| Rijeka Croatia| rivers| piezometry| hydraulic maps| hydrologic cycle| monitoring| coloring agents| isotopic composition| hydrogeological controls| porosity| thermal regime| water table| hydrosphere| shallow depth| lysimeters| representative basins| shallow aquifers| underground streams| tracers| ground-water provinces| ground water| water wells;hydrogeology;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;20.316221996621724;1.1315111287014326;2.8989180968888824;124.5041848399977;0.0;0.5454545454545454;3.46103896103896
